iterations,fitness,time,fevals
0,14.0,0.001619823
10,15.0,0.002624567
20,14.0,0.003632331
30,21.0,0.005479835
40,21.0,0.006349027
50,21.0,0.007304307
60,23.0,0.009043822
70,23.0,0.009936046
80,23.0,0.010732742
90,23.0,0.012243443
100,25.0,0.013233461
110,25.0,0.015413236
120,25.0,0.016322074
130,25.0,0.017237331
140,25.0,0.018798251
150,25.0,0.019537933
160,25.0,0.020262511
170,25.0,0.02129293
180,25.0,0.022039786
190,25.0,0.022910865
200,25.0,0.02359391
210,28.0,0.024384942
220,25.0,0.025103101
230,25.0,0.025810688
240,25.0,0.027122404
250,25.0,0.027852269
260,25.0,0.029119808
270,25.0,0.029867796
280,28.0,0.030659961
290,28.0,0.031427206
300,26.0,0.032195961
310,25.0,0.033059867
320,25.0,0.033871289
330,25.0,0.034637024
340,27.0,0.035380481
350,27.0,0.03616736
360,27.0,0.036939891
370,27.0,0.037693543
380,28.0,0.038550652
390,28.0,0.040575619
400,27.0,0.041757447
410,27.0,0.042427276
420,27.0,0.043091063
430,27.0,0.043842449
440,27.0,0.044529646
450,27.0,0.045342955
460,27.0,0.046081882
470,29.0,0.046888395
480,29.0,0.048070979
490,29.0,0.048859368
500,27.0,0.049945292
510,27.0,0.050652124
520,27.0,0.051472607
530,27.0,0.052444879
540,27.0,0.05315813
550,27.0,0.055071333
560,30.0,0.055824608
570,30.0,0.056552584
580,27.0,0.057669847
590,27.0,0.058318154
600,27.0,0.059100502
610,27.0,0.059811865
620,27.0,0.060519452
630,27.0,0.06135013
640,27.0,0.062468147
650,29.0,0.063312796
660,27.0,0.064226165
670,27.0,0.065321905
680,27.0,0.066030247
690,27.0,0.067012335
700,27.0,0.067803745
710,27.0,0.068620075
720,27.0,0.069423945
730,27.0,0.07050949
740,27.0,0.071257479
750,27.0,0.0719628
760,29.0,0.07372044
770,29.0,0.074394422
780,29.0,0.075221702
790,29.0,0.076075035
800,29.0,0.076837748
810,29.0,0.077572521
820,29.0,0.078297099
830,29.0,0.079138349
840,29.0,0.079864437
850,29.0,0.080698136
860,29.0,0.081439705
870,29.0,0.082541486
880,29.0,0.083366123
890,29.0,0.084205108
900,29.0,0.085159255
