iterations,fitness,time,fevals
0,0.0248635042347,0.815186159
10,0.0244486904353,1.643737177
20,0.0273473247958,2.447429391
30,0.0249158934513,3.257806677
40,0.0246989268697,4.069823042
50,0.026134297014,4.886343194
60,0.024480882013,5.694815206
70,0.0243371322162,6.510615312
80,0.0242689593393,7.31696683
90,0.0242578031586,8.132163183
100,0.0249209938741,8.93959798
110,0.0254386651727,9.756112091
120,0.024632883953,10.561480765
130,0.024707280769,11.373463526
140,0.0232941416463,12.186490298
150,0.0253327833258,13.011630248
160,0.0242479598524,13.832902258
170,0.024706815094,14.766330566
180,0.0233478460034,15.587696216
190,0.0234965752094,16.404093655
200,0.0259852941579,17.211423485
210,0.0235483739604,18.027704251
220,0.0256463614088,18.841442009
230,0.0228395345994,19.652954304
240,0.0243950291707,20.465528357
250,0.0229587950684,21.283973418
260,0.0249290297699,22.090098765
270,0.0243799214699,22.902487049
280,0.0223972944791,23.714876464
290,0.0240142377703,24.528056912
300,0.023663360722,25.340479555
310,0.0243038474578,26.153897502
320,0.0238358365833,26.962475615
330,0.0245237533834,27.767405917
340,0.0270227170215,28.579910495
350,0.0227335663539,29.388842779
360,0.0254626673006,30.213443543
370,0.0244650654451,31.027288911
380,0.0248629659325,31.841168639
390,0.0281360554659,32.657643105
400,0.0259794014772,33.468086468
410,0.0249166131583,34.289694147
420,0.0255775445232,35.106535621
430,0.0237918774453,35.930830168
440,0.0257609770691,36.736620223
450,0.0240718273029,37.547936176
460,0.0255793527654,38.357399717
470,0.0234560177769,39.173250418
480,0.0235958280107,39.983913533
490,0.0251876948418,40.793908708
500,0.0241111173242,41.603604839
510,0.0224815847077,42.411116663
520,0.0241526747807,43.225119105
530,0.0240012363882,44.040581653
540,0.0249838572466,44.853455506
550,0.0236002467551,45.664883223
560,0.0248065625716,46.476238445
570,0.026407634301,47.284897738
580,0.0242432344443,48.096188016
590,0.0247899011842,48.90954555
600,0.0241192154514,49.717947333
610,0.0247706356431,50.541299437
620,0.0252865125843,51.350526989
630,0.0260563552064,52.164401054
640,0.0249824354417,52.973702612
650,0.025798085356,53.787986352
660,0.0241167993108,54.594846471
670,0.0252112373768,55.412586588
680,0.0258149723013,56.22399165
690,0.0253053796688,57.036654812
700,0.0250177311263,57.848208263
710,0.0249029347757,58.661084004
720,0.0243957689748,59.472778671
730,0.025788273252,60.28755742
740,0.0238471047664,61.100162057
750,0.0242368497872,61.910540854
760,0.0259612944438,62.715889516
770,0.0253801912974,63.530428124
780,0.0263351619513,64.349651757
790,0.0261923178456,65.160507438
800,0.025254641192,65.978891708
810,0.0251838840411,66.796161359
820,0.0239591252923,67.603428888
830,0.0248579688047,68.414887189
840,0.0251148231159,69.226955661
850,0.0249538199952,70.034903969
860,0.0251705859225,70.841167132
870,0.0231636618642,71.648521505
880,0.024822310146,72.461815605
890,0.0235459821243,73.273659794
900,0.0242799500004,74.085938202
910,0.0258533992824,74.895507842
920,0.0232731238029,75.71106252
930,0.0242393482985,76.524335098
940,0.0239001238146,77.3295433
950,0.0246696001161,78.14363976
960,0.0253797590779,78.948200032
970,0.0253439485601,79.761155819
980,0.0248191022892,80.580758543
