iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,elapsed
910,0.080535955,0.077473552,0.78137762,0.790204082,0,0,12.91004544
920,0.080482584,0.077558163,0.78137762,0.790204082,0,0,13.03601554
930,0.079567582,0.07673807,0.78137762,0.790204082,0,0,13.16874019
940,0.080355148,0.077430236,0.78137762,0.790204082,0,0,13.30290418
950,0.080783046,0.077573931,0.78137762,0.790204082,0,0,13.43012671
960,0.079581601,0.076531247,0.78137762,0.790204082,0,0,13.56289252
970,0.080778157,0.07755627,0.78137762,0.790204082,0,0,13.69225518
980,0.079738875,0.076734144,0.78137762,0.790204082,0,0,13.86895065
990,0.079005318,0.075858668,0.78137762,0.790204082,0,0,14.0131564
1000,0.079245675,0.076233047,0.78137762,0.790204082,0,0,14.15024853
1010,0.080188079,0.077412264,0.78137762,0.790204082,0,0,14.28736331
1020,0.079960027,0.076974485,0.78137762,0.790204082,0,0,14.42425985
1030,0.080173402,0.077121721,0.78137762,0.790204082,0,0,14.55081634
1040,0.080322347,0.077218323,0.78137762,0.790204082,0,0,14.71041154
1050,0.081028398,0.077738196,0.78137762,0.790204082,0,0,14.86293767
1060,0.084227559,0.081157134,0.780833106,0.790204082,0,0,15.01711421
1070,0.080110874,0.077096326,0.78137762,0.790204082,0,0,15.14661545
1080,0.079928696,0.076863345,0.78137762,0.790204082,0,0,15.28115966
1090,0.080411999,0.077297159,0.78137762,0.790204082,0,0,15.41335834
1100,0.079743983,0.076691218,0.78137762,0.790204082,0,0,15.54299135
1110,0.079904016,0.07684336,0.78137762,0.790204082,0,0,15.67467727
1120,0.083695129,0.080547838,0.781105363,0.790204082,0,0,15.80412187
1130,0.080649376,0.077503119,0.78137762,0.790204082,0,0,15.93447304
1140,0.081044913,0.078105747,0.78137762,0.790204082,0,0,16.06181905
1150,0.080371155,0.077258581,0.78137762,0.790204082,0,0,16.19222195
1160,0.079888986,0.076855821,0.78137762,0.790204082,0,0,16.31903896
1170,0.080078109,0.077069474,0.78137762,0.790204082,0,0,16.44650617
1180,0.081082934,0.078063131,0.78137762,0.790204082,0,0,16.5767705
1190,0.087041425,0.084727473,0.780560849,0.793469388,0.017073171,0.038022814,16.70189029
1200,0.084828017,0.082401671,0.78137762,0.790204082,0,0,16.82392675
1210,0.078524462,0.074927881,0.78137762,0.790204082,0,0,16.95209512
1220,0.079629509,0.076488211,0.78137762,0.790204082,0,0,17.07641444
1230,0.079796908,0.076670547,0.78137762,0.790204082,0,0,17.20662138
1240,0.079977073,0.07693811,0.78137762,0.790204082,0,0,17.33912929
1250,0.080833469,0.077108357,0.78137762,0.790204082,0,0,17.46407237
1260,0.079631173,0.076066177,0.78137762,0.790204082,0,0,17.60091605
1270,0.079643579,0.076094474,0.78137762,0.790204082,0,0,17.72872233
1280,0.080829952,0.077773801,0.78137762,0.790204082,0,0,17.85486574
1290,0.082014285,0.078663759,0.78137762,0.790204082,0,0,17.98858946
1300,0.079910272,0.076426389,0.78137762,0.790204082,0,0,18.22547324
1310,0.082781875,0.080306349,0.78137762,0.790204082,0,0,18.34910498
1320,0.082713757,0.080194029,0.78137762,0.790204082,0,0,18.47845745
1330,0.082150642,0.079757719,0.781649877,0.789387755,0.002487562,0,18.60454007
1340,0.082097205,0.078662449,0.78137762,0.790204082,0,0,18.73030364
1350,0.080587863,0.077345523,0.78137762,0.790204082,0,0,18.86053889
1360,0.080752067,0.077464549,0.78137762,0.790204082,0,0,18.9913779
1370,0.082200489,0.078805624,0.78137762,0.790204082,0,0,19.11863668
1380,0.082421929,0.079024899,0.78137762,0.790204082,0,0,19.25587908
1390,0.083989777,0.080107389,0.78137762,0.790204082,0,0,19.39541982
1400,0.082097275,0.079037998,0.78137762,0.790204082,0,0,19.53200901
1410,0.083034577,0.079724599,0.78137762,0.790204082,0,0,19.66530494
1420,0.085827869,0.082246689,0.78137762,0.790204082,0,0,19.79101866
1430,0.083562736,0.080226059,0.78137762,0.790204082,0,0,19.91836353
1440,0.083569754,0.080252582,0.78137762,0.790204082,0,0,20.04921387
1450,0.082902036,0.07969139,0.78137762,0.790204082,0,0,20.1979336
1460,0.080883603,0.078084813,0.78137762,0.790204082,0,0,20.32814205
1470,0.082542966,0.079371397,0.78137762,0.790204082,0,0,20.45367151
1480,0.083261879,0.080097137,0.78137762,0.790204082,0,0,20.57850132
1490,0.083541591,0.080271547,0.78137762,0.790204082,0,0,20.71432779
1500,0.082821569,0.079724302,0.78137762,0.790204082,0,0,20.85182167
1510,0.083325109,0.080184121,0.78137762,0.790204082,0,0,20.98055037
1520,0.082881819,0.079772992,0.78137762,0.790204082,0,0,21.10405864
1530,0.083044125,0.079923748,0.78137762,0.790204082,0,0,21.23129741
1540,0.082712404,0.079755056,0.78137762,0.790204082,0,0,21.36811844
1550,0.08303035,0.079913644,0.78137762,0.790204082,0,0,21.49906732
1560,0.082022539,0.078709431,0.78137762,0.790204082,0,0,21.63831846
1570,0.082144086,0.078829103,0.78137762,0.790204082,0,0,21.76608962
1580,0.080033304,0.076922278,0.78137762,0.790204082,0,0,21.90136823
1590,0.079957076,0.077121492,0.78137762,0.790204082,0,0,22.0253262
1600,0.079809,0.077129921,0.78137762,0.790204082,0,0,22.1495666
1610,0.080245481,0.07737958,0.78137762,0.790204082,0,0,22.29160277
1620,0.080431782,0.077623605,0.78137762,0.790204082,0,0,22.42884782
1630,0.080865114,0.07798595,0.78137762,0.790204082,0,0,22.55804586
1640,0.081223064,0.078302225,0.78137762,0.790204082,0,0,22.70155649
1650,0.080923439,0.078054465,0.78137762,0.790204082,0,0,22.83515939
1660,0.081117432,0.078713248,0.78137762,0.790204082,0,0,22.96793728
1670,0.081518649,0.079149526,0.78137762,0.790204082,0,0,23.10056337
1680,0.081224433,0.078829436,0.78137762,0.790204082,0,0,23.23185246
1690,0.08454241,0.082417573,0.782194392,0.786122449,0.029126214,0.007575758,23.37289031
1700,0.081459453,0.078998388,0.78137762,0.790204082,0,0,23.50523474
1710,0.085683912,0.083391166,0.782738906,0.786122449,0.052256532,0.015037594,23.63123089
1720,0.081698802,0.079321247,0.78137762,0.790204082,0,0,23.76882671
1730,0.085235027,0.08309301,0.782194392,0.789387755,0.012345679,0.007692308,23.8969241
1740,0.079628078,0.077063252,0.78137762,0.790204082,0,0,24.03372096
1750,0.079703478,0.077254505,0.78137762,0.790204082,0,0,24.17082291
1760,0.080019258,0.077383397,0.78137762,0.790204082,0,0,24.30410789
1770,0.08056749,0.078143355,0.78137762,0.790204082,0,0,24.44016846
1780,0.081581711,0.079372136,0.78137762,0.790204082,0,0,24.57033764
1790,0.080159826,0.077757701,0.78137762,0.790204082,0,0,24.69745068
1800,0.080060496,0.077274584,0.78137762,0.790204082,0,0,24.83161768
1810,0.080075471,0.077262544,0.78137762,0.790204082,0,0,24.96407765
1820,0.080165108,0.077431906,0.78137762,0.790204082,0,0,25.09405388
1830,0.080255798,0.077460786,0.78137762,0.790204082,0,0,25.22644739
1840,0.080187422,0.07755016,0.78137762,0.790204082,0,0,25.36342096
1850,0.080055523,0.077425778,0.78137762,0.790204082,0,0,25.50206154
1860,0.080126592,0.077513454,0.78137762,0.790204082,0,0,25.63612094
1870,0.079831617,0.077116618,0.78137762,0.790204082,0,0,25.79417637
1880,0.079614951,0.0768649,0.78137762,0.790204082,0,0,25.9176937
1890,0.079216642,0.076468115,0.78137762,0.790204082,0,0,26.04602897
1900,0.079644741,0.076780659,0.78137762,0.790204082,0,0,26.17439256
1910,0.079958171,0.077040771,0.78137762,0.790204082,0,0,26.30703225
1920,0.080137015,0.077205367,0.78137762,0.790204082,0,0,26.44604966
1930,0.079927409,0.076858172,0.78137762,0.790204082,0,0,26.57390276
1940,0.08161312,0.07911655,0.78137762,0.790204082,0,0,26.6989391
1950,0.079781277,0.076574996,0.78137762,0.790204082,0,0,26.83585943
1960,0.080271235,0.077150681,0.78137762,0.790204082,0,0,26.96878873
1970,0.082212432,0.079049908,0.78137762,0.790204082,0,0,27.09642094
1980,0.079703757,0.07658021,0.78137762,0.790204082,0,0,27.22494877
1990,0.082148015,0.079015335,0.78137762,0.790204082,0,0,27.3549303
2000,0.079136882,0.076132092,0.78137762,0.790204082,0,0,27.48917811
2010,0.079422831,0.075791246,0.78137762,0.790204082,0,0,27.62205907
2020,0.079553289,0.076416175,0.78137762,0.790204082,0,0,27.75684494
2030,0.079649097,0.076496278,0.78137762,0.790204082,0,0,27.89217905
2040,0.079722225,0.076666319,0.78137762,0.790204082,0,0,28.02971559
2050,0.079624374,0.076453268,0.78137762,0.790204082,0,0,28.15360861
2060,0.079853781,0.076580127,0.78137762,0.790204082,0,0,28.28080056
2070,0.079579686,0.076558657,0.78137762,0.790204082,0,0,28.40650674
2080,0.079931161,0.076880244,0.78137762,0.790204082,0,0,28.54257033
2090,0.079851091,0.076890177,0.78137762,0.790204082,0,0,28.66813302
2100,0.08005852,0.077076591,0.78137762,0.790204082,0,0,28.79501951
2110,0.079464292,0.076488998,0.78137762,0.790204082,0,0,28.92459627
2120,0.079541318,0.076422086,0.78137762,0.790204082,0,0,29.05571733
2130,0.079907661,0.076883025,0.78137762,0.790204082,0,0,29.18773854
2140,0.082039344,0.079362981,0.78137762,0.790204082,0,0,29.33182082
2150,0.079699551,0.076833904,0.78137762,0.790204082,0,0,29.46626837
2160,0.079813612,0.076939885,0.78137762,0.790204082,0,0,29.60080767
2170,0.079546133,0.076730533,0.78137762,0.790204082,0,0,29.7425667
2180,0.078961947,0.07613911,0.78137762,0.790204082,0,0,29.8755549
2190,0.079121208,0.076149477,0.78137762,0.790204082,0,0,30.01113557
2200,0.077747344,0.074084829,0.78137762,0.790204082,0,0,30.14073951
2210,0.081610653,0.078166217,0.78137762,0.790204082,0,0,30.26889505
2220,0.081062433,0.077654898,0.78137762,0.790204082,0,0,30.40019471
2230,0.078792554,0.075807395,0.78137762,0.790204082,0,0,30.53282874
2240,0.078578977,0.075192618,0.78137762,0.790204082,0,0,30.68696676
2250,0.080000845,0.076191519,0.78137762,0.790204082,0,0,30.8116546
2260,0.079075352,0.075663879,0.78137762,0.790204082,0,0,30.94616369
2270,0.077744244,0.074184928,0.78137762,0.790204082,0,0,31.07648164
2280,0.077425467,0.074050552,0.78137762,0.790204082,0,0,31.20655907
2290,0.077291617,0.073972642,0.78137762,0.790204082,0,0,31.33042075
2300,0.077535114,0.074107946,0.78137762,0.790204082,0,0,31.45807033
2310,0.078576883,0.075075572,0.78137762,0.790204082,0,0,31.59137683
2320,0.077935641,0.074049218,0.78137762,0.790204082,0,0,31.73185926
2330,0.077255918,0.073713893,0.78137762,0.790204082,0,0,31.87424922
2340,0.077531969,0.073581256,0.78137762,0.790204082,0,0,32.01994416
2350,0.078224487,0.07400295,0.78137762,0.790204082,0,0,32.15318307
2360,0.078363821,0.074170779,0.78137762,0.790204082,0,0,32.28551353
2370,0.07776913,0.073735914,0.78137762,0.790204082,0,0,32.43820995
2380,0.077778628,0.073731143,0.78137762,0.790204082,0,0,32.58049532
2390,0.078151382,0.074219297,0.78137762,0.790204082,0,0,32.7159227
2400,0.077781976,0.073800454,0.78137762,0.790204082,0,0,32.85394519
2410,0.075922557,0.072084042,0.78137762,0.790204082,0.002484472,0,32.98597244
2420,0.07732651,0.073245875,0.78137762,0.790204082,0,0,33.13889767
2430,0.078552526,0.073941624,0.78137762,0.790204082,0,0,33.27070555
2440,0.076258002,0.072466166,0.78137762,0.790204082,0,0,33.40292009
2450,0.076859955,0.072962004,0.78137762,0.790204082,0,0,33.55178784
2460,0.076376017,0.072651566,0.78137762,0.790204082,0,0,33.68530201
2470,0.076326481,0.071941483,0.78137762,0.790204082,0,0,33.8217968
2480,0.075918674,0.071662731,0.78137762,0.790204082,0,0,33.95992992
2490,0.075858847,0.071651039,0.78137762,0.790204082,0,0,34.08860765
2500,0.075987709,0.071579095,0.78137762,0.790204082,0,0,34.21649511
2510,0.075894091,0.071504936,0.78137762,0.790204082,0,0,34.3536265
2520,0.075244656,0.071204008,0.78137762,0.790204082,0,0,34.497301
2530,0.075967704,0.072179572,0.780833106,0.791020408,0.108527132,0.135135135,34.62041961
2540,0.07595266,0.071816273,0.78137762,0.790204082,0,0,34.75749248
2550,0.076824025,0.073146643,0.78137762,0.790204082,0,0,34.8901503
2560,0.075821842,0.071845353,0.78137762,0.790204082,0,0,35.01347733
2570,0.075687251,0.07171224,0.78137762,0.790204082,0,0,35.1419727
2580,0.075974734,0.072048631,0.78137762,0.790204082,0,0,35.27337354
2590,0.076015592,0.072106194,0.78137762,0.790204082,0,0,35.40167105
2600,0.075892338,0.07262837,0.77593248,0.794285714,0.354509804,0.391304348,35.53024986
2610,0.07582666,0.072691719,0.77320991,0.792653061,0.349726776,0.392344498,35.66397774
2620,0.075839853,0.072590388,0.78137762,0.790204082,0,0,35.79788912
2630,0.075998854,0.072105985,0.78137762,0.790204082,0,0,35.93515834
2640,0.075171964,0.071462313,0.78137762,0.790204082,0,0,36.06265349
2650,0.075055634,0.071267282,0.78137762,0.790204082,0,0,36.19047864
2660,0.0746756,0.07082547,0.781922134,0.790204082,0.007434944,0,36.32199918
2670,0.074629357,0.071387117,0.781922134,0.790204082,0.007434944,0,36.44611536
2680,0.075214963,0.07153908,0.781649877,0.790204082,0.007425743,0,36.57661681
2690,0.074762439,0.071615456,0.777021508,0.800816327,0.239554318,0.265060241,36.70469192
2700,0.075202707,0.071512976,0.781649877,0.790204082,0.007425743,0,36.83522698
2710,0.074580263,0.071181578,0.781922134,0.788571429,0.014760148,0,36.96589268
2720,0.07423934,0.071008793,0.782194392,0.790204082,0.014778325,0,37.09557553
2730,0.074698692,0.071606654,0.781105363,0.789387755,0.024271845,0,37.22808873
2740,0.074348406,0.071232205,0.781105363,0.788571429,0.017114914,0,37.36703969
2750,0.075388758,0.071751385,0.78137762,0.789387755,0.007416564,0,37.49897406
2760,0.074293378,0.071125032,0.778927307,0.795918367,0.152400835,0.188311688,37.63151634
2770,0.074565448,0.071367869,0.78137762,0.790204082,0.014723926,0,37.76431046
2780,0.074773382,0.071798027,0.782194392,0.789387755,0.014778325,0,37.90014336
2790,0.073970912,0.070999587,0.780833106,0.789387755,0.024242424,0.007692308,38.04029616
2800,0.075276138,0.071944643,0.781649877,0.790204082,0.007425743,0,38.17263831
2810,0.075334253,0.071820459,0.781922134,0.789387755,0.014760148,0,38.29930467
2820,0.073589633,0.070792997,0.78137762,0.790204082,0.01953602,0.01532567,38.43322814
2830,0.078073589,0.074722538,0.78137762,0.790204082,0,0,38.56291439
2840,0.073413081,0.070388808,0.781105363,0.792653061,0.069444444,0.059259259,38.69364277
2850,0.075475006,0.072145051,0.78137762,0.790204082,0.002484472,0,38.81884865
2860,0.075477686,0.072189449,0.781922134,0.790204082,0.012330456,0,38.94405528
2870,0.075678924,0.072420467,0.781105363,0.790204082,0,0,39.08309006
2880,0.076286535,0.072881361,0.781105363,0.790204082,0,0,39.21779323
2890,0.075169337,0.071589579,0.78137762,0.789387755,0.009864365,0,39.34915934
2900,0.075703275,0.072199596,0.78137762,0.790204082,0,0,39.4732
2910,0.075324828,0.071770428,0.78137762,0.788571429,0.014723926,0,39.60161267
2920,0.077307285,0.074016268,0.78137762,0.790204082,0,0,39.72744043
2930,0.075288613,0.072278041,0.78137762,0.790204082,0,0,39.86182152
2940,0.074805201,0.071542324,0.781922134,0.787755102,0.110987791,0.097222222,39.99713562
2950,0.077777388,0.074451654,0.78137762,0.790204082,0,0,40.13537484
2960,0.077192765,0.073938661,0.78137762,0.790204082,0,0,40.2659435
2970,0.078167533,0.074625152,0.78137762,0.790204082,0,0,40.41041544
2980,0.078502664,0.074977217,0.78137762,0.790204082,0,0,40.67665275
2990,0.078153245,0.074544186,0.78137762,0.790204082,0,0,40.839875
3000,0.077490318,0.073742458,0.78137762,0.790204082,0.002484472,0,40.98774517
3010,0.077445058,0.073629031,0.78137762,0.790204082,0.002484472,0,41.13649738
3020,0.078032367,0.0742638,0.78137762,0.790204082,0.002484472,0,41.26834529
3030,0.080552403,0.076687886,0.78137762,0.790204082,0,0,41.4006799
3040,0.077128438,0.073649727,0.781649877,0.790204082,0.004962779,0,41.53291218
3050,0.075862239,0.072547684,0.781649877,0.789387755,0.012315271,0,41.66330601
3060,0.074965229,0.071853503,0.781922134,0.789387755,0.009888752,0,41.79406384
3070,0.074973223,0.071958347,0.779744078,0.791020408,0.056009335,0.058823529,41.92788499
3080,0.075188143,0.072178523,0.778927307,0.791020408,0.049180328,0.051851852,42.05829091
3090,0.07465549,0.071955931,0.777838279,0.786122449,0.057736721,0.02962963,42.19226913
3100,0.075745773,0.073185837,0.780560849,0.790204082,0.017073171,0.007722008,42.32972487
3110,0.074762631,0.071807369,0.779471821,0.791836735,0.068965517,0.072727273,42.45701424
3120,0.074302926,0.070801678,0.780016335,0.792653061,0.081818182,0.072992701,42.60586311
3130,0.07632167,0.072982017,0.779744078,0.791836735,0.071182549,0.079422383,42.74614315
3140,0.075596454,0.072362103,0.781649877,0.791836735,0.106904232,0.105263158,42.88024484
3150,0.074467901,0.071340868,0.779471821,0.791836735,0.1,0.098939929,43.01803549
3160,0.07552481,0.07238869,0.779471821,0.791836735,0.068965517,0.065934066,43.15777673
3170,0.075491849,0.072247983,0.779744078,0.792653061,0.073310424,0.079710145,43.29405781
3180,0.074339049,0.071245949,0.777293765,0.794285714,0.070454545,0.09352518,43.44282135
3190,0.075566312,0.072179242,0.778927307,0.792653061,0.083521445,0.086330935,43.57953476
3200,0.075577588,0.072087101,0.780016335,0.790204082,0.102222222,0.085409253,43.71949311
3210,0.07549801,0.072060178,0.779471821,0.790204082,0.093959732,0.085409253,43.85457386
3220,0.07487726,0.071314797,0.778927307,0.791836735,0.128755365,0.12371134,43.99143642
3230,0.074517993,0.070915795,0.780288592,0.787755102,0.224783862,0.221556886,44.148307
3240,0.074675803,0.07170972,0.774843452,0.787755102,0.237788018,0.252873563,44.28357466
3250,0.076145326,0.072440914,0.784644705,0.790204082,0.079161816,0.065454545,44.40723963
3260,0.075720724,0.072027489,0.785461476,0.792653061,0.096330275,0.092857143,44.53576595
3270,0.074978123,0.071160029,0.782738906,0.791020408,0.138228942,0.111111111,44.67053671
3280,0.080195402,0.075978516,0.78137762,0.790204082,0,0,44.81180073
3290,0.074338481,0.070193636,0.778382793,0.793469388,0.330592105,0.349614396,44.95108811
3300,0.0743826,0.07098314,0.774298938,0.794285714,0.379026217,0.405660377,45.09851388
3310,0.0742658,0.070474471,0.777021508,0.791020408,0.304163127,0.308108108,45.23975638
3320,0.07391043,0.0705378,0.781649877,0.786122449,0.201195219,0.191358025,45.37514712
3330,0.074487665,0.071147861,0.782738906,0.795102041,0.138228942,0.137457045,45.55674171
3340,0.076748428,0.073139156,0.781922134,0.790204082,0.004968944,0,45.7050816
3350,0.073286594,0.069663076,0.782738906,0.791020408,0.187372709,0.189873418,45.84577812
3360,0.073681875,0.070533141,0.782194392,0.790204082,0.18200409,0.184126984,45.97440223
3370,0.073716318,0.070433229,0.784372448,0.793469388,0.196754564,0.181229773,46.09776551
3380,0.074263613,0.070679851,0.783555677,0.792653061,0.210526316,0.191082803,46.23286326
3390,0.074417735,0.070813868,0.783827934,0.791836735,0.181443299,0.169381107,46.3643366
3400,0.074328863,0.070730131,0.784916962,0.794285714,0.206827309,0.202531646,46.49664327
3410,0.075513627,0.072023763,0.78328342,0.793469388,0.142241379,0.142372881,46.6304123
3420,0.076489729,0.072813277,0.78328342,0.791020408,0.107623318,0.085714286,46.76101948
3430,0.075902469,0.072336718,0.784100191,0.794285714,0.129527991,0.131034483,46.88988185
3440,0.075280246,0.07122271,0.785461476,0.792653061,0.161702128,0.147651007,47.13588874
3450,0.076095689,0.072291553,0.784916962,0.794285714,0.171907757,0.154362416,47.26120185
3460,0.076239048,0.072840422,0.779471821,0.792653061,0.117647059,0.130136986,47.3951778
3470,0.075908764,0.072485466,0.781649877,0.792653061,0.112831858,0.124137931,47.52607118
3480,0.075330305,0.071905806,0.783011163,0.795102041,0.128961749,0.131487889,47.71295303
3490,0.075944138,0.072715272,0.784100191,0.792653061,0.095781072,0.092857143,47.83742791
3500,0.076171348,0.072017818,0.786278247,0.792653061,0.094579008,0.079710145,47.9678278
3510,0.077898731,0.074000253,0.784100191,0.791836735,0.045728039,0.037735849,48.09414187
3520,0.074299964,0.070745605,0.786278247,0.79755102,0.191555098,0.194805195,48.22241182
3530,0.074071034,0.070571924,0.78328342,0.792653061,0.089244851,0.072992701,48.34981975
3540,0.075861256,0.072507733,0.779199564,0.787755102,0.188188188,0.192546584,48.48895534
3550,0.074383766,0.071345766,0.782194392,0.795102041,0.126637555,0.131487889,48.62822196
3560,0.075059805,0.071621609,0.782466649,0.792653061,0.10325477,0.111888112,48.76868438
3570,0.074837866,0.070964625,0.783555677,0.795918367,0.131147541,0.131944444,48.90465169
3580,0.074200822,0.071153257,0.781649877,0.798367347,0.162839248,0.179401993,49.04577261
3590,0.074135765,0.071018798,0.780560849,0.799183673,0.197211155,0.226415094,49.18093454
3600,0.074450271,0.071559564,0.780288592,0.798367347,0.177370031,0.195439739,49.30784935
