iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,elapsed
340,0.072203858,0.069083808,0.789273074,0.807346939,0.104166667,0.174825175,0.53532799
350,0.072183568,0.069064747,0.78872856,0.807346939,0.101851852,0.174825175,0.547273143
360,0.072131869,0.069023102,0.789273074,0.806530612,0.108294931,0.174216028,0.560951017
370,0.0717939,0.068701901,0.792267901,0.808163265,0.133938706,0.181184669,0.573587143
380,0.071424539,0.068449516,0.793084672,0.809795918,0.146067416,0.199312715,0.584205477
390,0.07141493,0.068320471,0.790906616,0.808979592,0.127272727,0.193103448,0.59809744
400,0.070826789,0.067949184,0.798529812,0.812244898,0.217758985,0.258064516,0.61219556
410,0.070914723,0.068260265,0.798802069,0.813877551,0.296860133,0.333333333,0.626456796
420,0.070514583,0.067709048,0.79961884,0.814693878,0.282651072,0.33819242,0.638590364
430,0.070463135,0.067663505,0.79689627,0.811428571,0.237218814,0.284829721,0.652963744
440,0.07032667,0.067478913,0.79961884,0.814693878,0.278431373,0.330383481,0.665896273
450,0.070123163,0.067241857,0.797440784,0.813061224,0.277669903,0.31641791,0.677192744
460,0.07013807,0.06733467,0.797168527,0.810612245,0.274586173,0.317647059,0.691210441
470,0.070122562,0.067175016,0.79689627,0.808979592,0.288167939,0.315789474,0.706473401
480,0.06985595,0.066449731,0.797985298,0.809795918,0.290630975,0.328530259,0.722430731
490,0.069028678,0.066061675,0.803974952,0.807346939,0.440124417,0.453703704,0.73514464
500,0.068906331,0.065889935,0.80506398,0.807346939,0.433544304,0.440758294,0.747520238
510,0.069267074,0.066257436,0.804791723,0.804897959,0.462115529,0.462921348,0.758601111
520,0.068885237,0.06576354,0.807242036,0.808979592,0.412935323,0.417910448,0.769046136
530,0.068634992,0.065670312,0.805880751,0.808979592,0.428227747,0.440191388,0.784552257
540,0.068510244,0.065527597,0.809147836,0.809795918,0.432388664,0.438554217,0.799063074
550,0.068508451,0.065527468,0.809147836,0.808979592,0.432388664,0.434782609,0.809792038
560,0.068489814,0.065457028,0.807514293,0.808163265,0.41906327,0.419753086,0.819975022
570,0.068448319,0.065650657,0.808603322,0.810612245,0.424242424,0.422885572,0.831194844
580,0.068440029,0.065637392,0.808603322,0.809795918,0.426122449,0.421836228,0.842175279
590,0.068426643,0.065628059,0.808875579,0.809795918,0.426470588,0.421836228,0.855149719
600,0.068465302,0.065629836,0.806153008,0.811428571,0.413509061,0.41813602,0.866416738
610,0.068401152,0.065658815,0.809964607,0.808979592,0.431596091,0.426470588,0.882927226
620,0.068291156,0.065543891,0.810509121,0.811428571,0.433224756,0.432432432,0.894809323
630,0.068193901,0.065788982,0.810509121,0.815510204,0.426688633,0.435,0.908171539
640,0.068116217,0.066102839,0.811870406,0.810612245,0.430338005,0.425742574,0.920305483
650,0.068629396,0.06644337,0.808058808,0.810612245,0.364292155,0.348314607,0.931859087
660,0.068066665,0.066015223,0.811053635,0.810612245,0.427392739,0.422885572,0.946166389
670,0.068065925,0.06631125,0.810781378,0.803265306,0.427983539,0.395989975,0.958631852
680,0.067982716,0.066170582,0.812142663,0.809795918,0.418212479,0.394805195,0.973275201
690,0.067846758,0.066060144,0.811598149,0.805714286,0.428099174,0.413793103,0.986449004
700,0.06778169,0.065988197,0.811053635,0.806530612,0.43485342,0.420537897,0.998224624
710,0.067804514,0.066293508,0.810781378,0.808163265,0.433577832,0.425427873,1.012697683
720,0.067835152,0.065923913,0.811870406,0.814693878,0.410912191,0.41038961,1.028737327
730,0.06777623,0.066034316,0.811325892,0.808163265,0.434285714,0.419753086,1.041200146
740,0.067774884,0.066033596,0.811325892,0.808163265,0.434285714,0.419753086,1.052171895
750,0.067824877,0.066029861,0.812142663,0.809795918,0.440842788,0.427518428,1.064967361
760,0.06771511,0.06594142,0.814592976,0.806530612,0.439506173,0.41191067,1.078827607
770,0.067518177,0.065877277,0.813231691,0.808163265,0.428333333,0.411027569,1.091307417
780,0.067421525,0.06560745,0.812959434,0.807346939,0.428927681,0.404040404,1.102477398
790,0.067238476,0.065633403,0.812142663,0.807346939,0.432565789,0.412935323,1.117818894
800,0.067161338,0.065627484,0.812959434,0.804081633,0.424140821,0.396984925,1.12940044
810,0.067133748,0.065610995,0.81241492,0.806530612,0.425354462,0.408977556,1.141686175
820,0.067106217,0.065621675,0.811053635,0.804897959,0.439418417,0.412776413,1.156591186
830,0.067103705,0.065664682,0.811598149,0.805714286,0.436482085,0.410891089,1.168811595
840,0.067082771,0.06565166,0.811053635,0.805714286,0.426446281,0.410891089,1.183482128
850,0.067008537,0.065525258,0.811325892,0.808163265,0.41813602,0.405063291,1.195497135
860,0.066939097,0.065699254,0.811053635,0.808979592,0.404802744,0.393782383,1.207614089
870,0.066787546,0.065567234,0.811870406,0.808163265,0.43127572,0.416873449,1.218526935
880,0.066765963,0.065554614,0.81241492,0.807346939,0.430107527,0.41,1.234139909
890,0.066761785,0.065561959,0.813776205,0.812244898,0.445705024,0.43902439,1.247296341
900,0.066742426,0.065553019,0.811325892,0.807346939,0.421052632,0.397959184,1.25992303
910,0.066707494,0.065556376,0.811870406,0.806530612,0.427506214,0.396946565,1.271357317
920,0.06669928,0.065551577,0.811053635,0.806530612,0.419732441,0.393861893,1.282405338
930,0.066860337,0.065658198,0.812142663,0.808979592,0.413265306,0.393782383,1.293179992
940,0.066643262,0.065539328,0.813776205,0.808163265,0.430948419,0.402035623,1.308491281
950,0.066655613,0.065496703,0.812142663,0.808979592,0.428807947,0.409090909,1.324036296
960,0.066518673,0.065543371,0.812959434,0.806530612,0.432700248,0.4,1.337894277
970,0.06652206,0.065506325,0.813776205,0.805714286,0.440261866,0.40201005,1.348651185
980,0.066549463,0.065580498,0.815954261,0.808163265,0.458333333,0.43373494,1.3600564
990,0.066492015,0.065529584,0.81513749,0.805714286,0.447518308,0.405,1.372774838
1000,0.066550808,0.065483233,0.81241492,0.808979592,0.415606446,0.396907216,1.383480016
1010,0.066442016,0.065330046,0.813231691,0.808163265,0.417657046,0.395886889,1.396800319
1020,0.066340706,0.065413565,0.813776205,0.806530612,0.428093645,0.4,1.40852761
1030,0.066329615,0.065496863,0.81513749,0.807346939,0.432748538,0.401015228,1.423046359
1040,0.067571607,0.066084819,0.805880751,0.808979592,0.287712288,0.277777778,1.43552277
1050,0.066277253,0.065361829,0.815954261,0.809795918,0.45659164,0.427518428,1.446528882
1060,0.066249707,0.065280051,0.815682004,0.810612245,0.433472803,0.42,1.457111348
1070,0.066244298,0.065276777,0.816498775,0.810612245,0.436454849,0.42,1.469079912
1080,0.066244298,0.065276777,0.816498775,0.810612245,0.436454849,0.42,1.482820464
1090,0.067258356,0.066626185,0.802069153,0.804081633,0.509115463,0.495798319,1.496738103
1100,0.066194126,0.065211716,0.815954261,0.812244898,0.449511401,0.430693069,1.510493758
1110,0.066193808,0.065211178,0.815954261,0.812244898,0.449511401,0.430693069,1.521664872
1120,0.066187794,0.065230511,0.815682004,0.813061224,0.448247759,0.431761787,1.532515795
1130,0.06611657,0.065265565,0.817587803,0.808163265,0.457050243,0.422604423,1.545066969
1140,0.066257519,0.065466104,0.816771032,0.807346939,0.477889837,0.440758294,1.556300005
1150,0.066105617,0.065247208,0.818132317,0.808163265,0.459546926,0.422604423,1.569241597
1160,0.06611167,0.065192599,0.818132317,0.812244898,0.438655462,0.416243655,1.583118835
1170,0.066091062,0.065246693,0.817315546,0.812244898,0.445912469,0.422110553,1.59567416
1180,0.066047361,0.065292255,0.821399401,0.808163265,0.469255663,0.422604423,1.607351609
1190,0.066040984,0.065285643,0.821127144,0.812244898,0.458367683,0.419191919,1.620015678
1200,0.066011905,0.065248567,0.820854887,0.812244898,0.458881579,0.419191919,1.631551155
1210,0.066024867,0.065278625,0.820310373,0.812244898,0.453642384,0.419191919,1.645583198
1220,0.066015971,0.065105579,0.819221345,0.811428571,0.442016807,0.41221374,1.657866288
1230,0.066001555,0.065175833,0.81513749,0.808979592,0.42212766,0.4,1.668537108
1240,0.065926209,0.065097675,0.818404574,0.810612245,0.43902439,0.411167513,1.680725047
1250,0.065913643,0.065078796,0.819765859,0.810612245,0.45379538,0.42,1.693019086
1260,0.065866048,0.064845266,0.819221345,0.812244898,0.454844007,0.430693069,1.709071566
1270,0.065862018,0.064891418,0.818949088,0.811428571,0.454470878,0.426799007,1.722684118
1280,0.065812065,0.065059204,0.815682004,0.812244898,0.429654591,0.413265306,1.734157675
1290,0.065768559,0.065015224,0.816226518,0.812244898,0.432296047,0.416243655,1.748255417
1300,0.065686612,0.065067753,0.818676831,0.811428571,0.471428571,0.437956204,1.759702161
1310,0.06584675,0.065546052,0.812687177,0.809795918,0.451355662,0.430317848,1.771239153
1320,0.065642022,0.065027378,0.819493602,0.810612245,0.465753425,0.428571429,1.781893736
1330,0.065721955,0.065421204,0.818676831,0.808979592,0.445,0.403061224,1.792586454
1340,0.065556224,0.065012502,0.82058263,0.813061224,0.463791701,0.428927681,1.805570711
1350,0.065549618,0.064995021,0.82058263,0.813061224,0.462040816,0.431761787,1.816754286
1360,0.065517444,0.064870718,0.820038116,0.813877551,0.441251057,0.403141361,1.831040064
1370,0.065501605,0.064870044,0.821399401,0.812244898,0.44966443,0.401041667,1.842305193
1380,0.065497583,0.064890433,0.82058263,0.812244898,0.452202826,0.401041667,1.85520223
1390,0.065496619,0.064892448,0.82058263,0.812244898,0.452202826,0.401041667,1.866342758
1400,0.065460856,0.064825042,0.819493602,0.812244898,0.45342127,0.413265306,1.878702875
1410,0.065504815,0.064827286,0.819765859,0.813877551,0.449251248,0.409326425,1.89065256
1420,0.065460994,0.064825311,0.819493602,0.812244898,0.45342127,0.413265306,1.905856617
1430,0.065442046,0.064747279,0.819493602,0.812244898,0.454320988,0.413265306,1.918274502
1440,0.065442046,0.064747279,0.819493602,0.812244898,0.454320988,0.413265306,1.929081625
1450,0.065412487,0.064715693,0.820038116,0.809795918,0.455967078,0.410126582,1.94209949
1460,0.065393879,0.064738675,0.819493602,0.810612245,0.450704225,0.411167513,1.956566884
1470,0.065433306,0.064880629,0.818404574,0.811428571,0.448304384,0.409207161,1.971406198
1480,0.06553114,0.064697609,0.821399401,0.814693878,0.444067797,0.397877984,1.983773487
1490,0.067158953,0.065874735,0.805608494,0.813877551,0.288844622,0.309090909,1.994789415
1500,0.06533618,0.064714121,0.819493602,0.813877551,0.451612903,0.421319797,2.00523784
1510,0.065371279,0.06475281,0.820310373,0.814693878,0.441624365,0.41038961,2.016040815
1520,0.065409816,0.064863834,0.822760686,0.816326531,0.445012788,0.412532637,2.028875927
1530,0.065312706,0.06465762,0.820854887,0.815510204,0.453488372,0.420512821,2.069555378
1540,0.06551298,0.06458739,0.820310373,0.811428571,0.468599034,0.42962963,2.0880425
1550,0.065285268,0.064623807,0.820854887,0.814693878,0.454394693,0.422391858,2.112820502
1560,0.065274741,0.064648445,0.820854887,0.815510204,0.452579035,0.420512821,2.129594917
1570,0.065483242,0.064827514,0.821399401,0.811428571,0.425569177,0.384,2.143198029
1580,0.065486043,0.064553421,0.820310373,0.810612245,0.466882068,0.422885572,2.158357529
1590,0.065300698,0.064614754,0.819493602,0.813877551,0.447039199,0.418367347,2.16976765
1600,0.065267464,0.064542475,0.821399401,0.813877551,0.452420701,0.412371134,2.187509052
1610,0.065249569,0.064633251,0.821399401,0.813877551,0.454242928,0.418367347,2.208167265
1620,0.067063099,0.066805679,0.803430438,0.801632653,0.540127389,0.511066398,2.230028076
1630,0.065206574,0.064665807,0.818404574,0.814693878,0.45012366,0.428211587,2.250300404
1640,0.066153938,0.066018838,0.808331065,0.810612245,0.4978602,0.479820628,2.267041974
1650,0.065208948,0.064680436,0.819493602,0.811428571,0.464025869,0.42962963,2.280316966
1660,0.065186439,0.064591963,0.819765859,0.813061224,0.460912052,0.431761787,2.298558283
1670,0.065330949,0.064769261,0.816771032,0.808163265,0.478698683,0.439140811,2.315718208
1680,0.06517376,0.064681038,0.818676831,0.812244898,0.456769984,0.427860697,2.335622393
1690,0.065166481,0.064683109,0.819221345,0.813061224,0.459283388,0.428927681,2.348870204
1700,0.065164994,0.064688487,0.820038116,0.813877551,0.46303818,0.432835821,2.364127878
1710,0.066126264,0.065811043,0.812959434,0.805714286,0.524567474,0.478070175,2.381648394
1720,0.065111474,0.065010106,0.82058263,0.813877551,0.461161079,0.424242424,2.398889121
1730,0.065104378,0.06503641,0.819221345,0.813877551,0.45751634,0.424242424,2.419288314
1740,0.065163105,0.065088381,0.819221345,0.811428571,0.46191248,0.421052632,2.439016168
1750,0.065078165,0.065044086,0.821127144,0.813877551,0.463673469,0.424242424,2.458921105
1760,0.065027551,0.064917124,0.819765859,0.810612245,0.466988728,0.425742574,2.474243345
1770,0.065021237,0.06473093,0.818404574,0.813061224,0.459042985,0.434567901,2.495636709
1780,0.065008865,0.064803366,0.818949088,0.812244898,0.460665045,0.430693069,2.512557248
1790,0.06499208,0.064864395,0.819765859,0.808979592,0.480376766,0.434782609,2.526359347
1800,0.064977213,0.064776479,0.819493602,0.813061224,0.474226804,0.442822384,2.539799723
1810,0.064937103,0.064648089,0.823032943,0.814693878,0.457429048,0.422391858,2.556674198
1820,0.064948099,0.064662124,0.822760686,0.817959184,0.454316848,0.429667519,2.572346832
1830,0.064919013,0.064617427,0.824394228,0.816326531,0.462947544,0.430379747,2.587894488
1840,0.064916186,0.064621436,0.824394228,0.816326531,0.462947544,0.430379747,2.601093587
1850,0.065887347,0.065428059,0.811598149,0.811428571,0.34345351,0.338108883,2.614378022
1860,0.06487111,0.064586718,0.822216172,0.812244898,0.46255144,0.430693069,2.628402895
1870,0.064867849,0.064568734,0.821943915,0.810612245,0.462171053,0.428571429,2.641437748
1880,0.064875747,0.06445905,0.821943915,0.808979592,0.463054187,0.420792079,2.658453061
1890,0.06484753,0.064615931,0.822216172,0.813061224,0.463434675,0.426065163,2.672083358
1900,0.064836605,0.064569801,0.821671658,0.813061224,0.45912469,0.423173804,2.685339474
1910,0.064905683,0.064742204,0.824121971,0.816326531,0.460767947,0.427480916,2.698368285
1920,0.065505467,0.065113294,0.81513749,0.813877551,0.378774016,0.363128492,2.717731395
1930,0.064824892,0.064542863,0.821127144,0.808979592,0.460147905,0.417910448,2.737240631
1940,0.064815331,0.064543914,0.820310373,0.810612245,0.473684211,0.439613527,2.753000486
1950,0.064804353,0.064539913,0.819765859,0.808979592,0.465266559,0.429268293,2.779671302
1960,0.065092669,0.064520187,0.815954261,0.805714286,0.467716535,0.422330097,2.797672101
1970,0.064807146,0.064523311,0.821943915,0.813877551,0.465686275,0.435643564,2.812482717
1980,0.064800282,0.06453911,0.821943915,0.813061224,0.463934426,0.431761787,2.832433722
1990,0.064741799,0.064518429,0.822488429,0.812244898,0.469918699,0.43627451,2.848734271
2000,0.065655844,0.065291334,0.813776205,0.811428571,0.360747664,0.341880342,2.863134456
2010,0.064724573,0.064513816,0.821943915,0.808979592,0.472580645,0.42364532,2.882178889
2020,0.064717411,0.064570515,0.823032943,0.809795918,0.474959612,0.427518428,2.898493034
2030,0.064721584,0.064585675,0.822488429,0.808979592,0.473344103,0.42364532,2.912678754
2040,0.064708522,0.064648499,0.8233052,0.808979592,0.476190476,0.420792079,2.932283139
2050,0.064708522,0.064648499,0.8233052,0.808979592,0.476190476,0.420792079,2.944054228
2060,0.064711421,0.064669693,0.822760686,0.808979592,0.474576271,0.420792079,2.955998627
2070,0.065187296,0.065534894,0.820854887,0.811428571,0.446127946,0.396866841,2.967592632
2080,0.064694897,0.064554712,0.823032943,0.809795918,0.474110032,0.421836228,2.981426445
2090,0.064693443,0.064564216,0.820310373,0.810612245,0.474522293,0.434146341,2.996553477
2100,0.064682393,0.064590554,0.821399401,0.810612245,0.468395462,0.422885572,3.00748596
2110,0.064692893,0.064614402,0.819493602,0.810612245,0.465753425,0.425742574,3.018518502
2120,0.064679598,0.064590019,0.821127144,0.810612245,0.467153285,0.422885572,3.029136459
2130,0.066114334,0.065806318,0.811870406,0.811428571,0.328474247,0.322580645,3.043221365
2140,0.065029929,0.064808225,0.820310373,0.815510204,0.421052632,0.392473118,3.054972821
2150,0.064664808,0.064589935,0.821671658,0.809795918,0.46179129,0.413098237,3.068661267
2160,0.06464255,0.064559388,0.821399401,0.811428571,0.466666667,0.426799007,3.081415954
2170,0.064784864,0.064686889,0.822216172,0.813877551,0.446140797,0.412371134,3.09249456
2180,0.064707312,0.064542824,0.822488429,0.813061224,0.455759599,0.414322251,3.102870486
2190,0.064644068,0.064518939,0.821127144,0.810612245,0.46541904,0.422885572,3.113860738
2200,0.06464957,0.064608882,0.820310373,0.808163265,0.475357711,0.428223844,3.124347297
2210,0.064607134,0.064450791,0.821127144,0.810612245,0.46541904,0.42,3.138047071
2220,0.064603361,0.064481331,0.822760686,0.810612245,0.466830467,0.414141414,3.153727257
2230,0.064602876,0.064478383,0.821943915,0.810612245,0.465686275,0.417085427,3.168970583
2240,0.064618762,0.064486243,0.821671658,0.811428571,0.466177669,0.41813602,3.185708371
2250,0.064768869,0.06456883,0.822488429,0.813061224,0.453936348,0.405194805,3.196424499
2260,0.064625777,0.064491942,0.823849714,0.813877551,0.459482038,0.421319797,3.209673443
2270,0.064582561,0.064469942,0.820854887,0.810612245,0.471061093,0.425742574,3.224698903
2280,0.064579194,0.064494182,0.821127144,0.810612245,0.471440064,0.422885572,3.237287834
2290,0.064582486,0.064520766,0.821943915,0.810612245,0.471728595,0.422885572,3.248703998
2300,0.064571904,0.064510664,0.821127144,0.810612245,0.473979183,0.425742574,3.263306945
2310,0.064566403,0.064504335,0.822760686,0.809795918,0.477108434,0.421836228,3.278355061
2320,0.06591213,0.066243749,0.808603322,0.805714286,0.518822724,0.487068966,3.291549253
2330,0.064553264,0.064500073,0.822216172,0.812244898,0.478850758,0.433497537,3.305153121
2340,0.064644594,0.064410093,0.821671658,0.809795918,0.474739374,0.427518428,3.318569707
2350,0.064626824,0.064604168,0.821943915,0.811428571,0.482594937,0.435207824,3.332997458
2360,0.064547807,0.064496745,0.821671658,0.809795918,0.477254589,0.427518428,3.353148958
2370,0.064547807,0.064496745,0.821671658,0.809795918,0.477254589,0.427518428,3.37233045
2380,0.064542615,0.064480401,0.822488429,0.809795918,0.479233227,0.430317848,3.388830365
2390,0.064565129,0.06446412,0.822760686,0.810612245,0.48456057,0.436893204,3.406354279
2400,0.064533835,0.064464948,0.823577457,0.811428571,0.4816,0.432432432,3.420315341
2410,0.064710145,0.0649155,0.816771032,0.808163265,0.459437751,0.416873449,3.438945566
2420,0.0645003,0.06448805,0.822216172,0.813061224,0.475502008,0.434567901,3.474774232
2430,0.064491561,0.064455779,0.822216172,0.813061224,0.478017586,0.437346437,3.496909165
2440,0.064510705,0.064466641,0.821943915,0.810612245,0.472580645,0.422885572,3.513617506
2450,0.064499098,0.064460156,0.821127144,0.812244898,0.471440064,0.433497537,3.545265216
2460,0.064488433,0.064446741,0.821399401,0.812244898,0.473515249,0.433497537,3.559155668
2470,0.064505402,0.064436702,0.822488429,0.813061224,0.48089172,0.437346437,3.582168476
2480,0.064485957,0.064462219,0.822216172,0.813061224,0.476343224,0.434567901,3.59684656
2490,0.064542993,0.064500397,0.823032943,0.813877551,0.476650564,0.435643564,3.614513575
2500,0.0644826,0.06446016,0.821943915,0.813061224,0.475120385,0.434567901,3.65453301
2510,0.065457048,0.064907178,0.813776205,0.817959184,0.375912409,0.37535014,3.675564273
2520,0.06445114,0.064443426,0.821671658,0.812244898,0.472199839,0.430693069,3.73828728
2530,0.064497735,0.064462932,0.820854887,0.814693878,0.462418301,0.431077694,3.771607675
2540,0.064476575,0.064428398,0.820854887,0.810612245,0.481889764,0.439613527,3.793051259
2550,0.064448308,0.064401405,0.822488429,0.810612245,0.480063796,0.434146341,3.822321718
2560,0.064443301,0.064405837,0.822216172,0.810612245,0.478850758,0.434146341,3.840315342
2570,0.064621382,0.064312018,0.82058263,0.809795918,0.474900398,0.430317848,3.862463869
2580,0.064462944,0.064488089,0.821943915,0.811428571,0.4768,0.435207824,3.887712337
2590,0.064434584,0.06443671,0.822216172,0.810612245,0.477181745,0.434146341,3.918791033
2600,0.064434357,0.064376177,0.822760686,0.813877551,0.466830467,0.424242424,3.945347063
2610,0.06445879,0.064615096,0.823849714,0.814693878,0.455845248,0.41943734,3.967068923
2620,0.06440906,0.064390826,0.822216172,0.814693878,0.463434675,0.425316456,3.990253155
2630,0.064394021,0.064525896,0.821943915,0.812244898,0.463934426,0.425,4.015714577
2640,0.064382226,0.064488534,0.822488429,0.812244898,0.464696223,0.422110553,4.040916224
2650,0.064382226,0.064488534,0.822488429,0.812244898,0.464696223,0.422110553,4.058629309
2660,0.064468714,0.064752285,0.82058263,0.812244898,0.461161079,0.422110553,4.079816895
2670,0.064452894,0.064711972,0.820854887,0.812244898,0.459770115,0.422110553,4.096093661
2680,0.064338527,0.064480588,0.820310373,0.808979592,0.470304976,0.429268293,4.109014108
2690,0.064339742,0.064469814,0.820038116,0.809795918,0.469927827,0.433090024,4.122961574
2700,0.064340312,0.064454257,0.821671658,0.810612245,0.471347861,0.428571429,4.144307365
2710,0.064331657,0.064489288,0.821127144,0.810612245,0.470588235,0.428571429,4.157483436
2720,0.064328023,0.064470257,0.820854887,0.810612245,0.469354839,0.428571429,4.172772826
2730,0.064327588,0.064472208,0.821127144,0.810612245,0.469733656,0.428571429,4.192370038
2740,0.064276651,0.064602366,0.822760686,0.809795918,0.497297297,0.441247002,4.204412231
2750,0.064366306,0.064529491,0.819493602,0.808979592,0.493506494,0.450704225,4.215521043
2760,0.064264242,0.064535247,0.820854887,0.808979592,0.491499227,0.440191388,4.227698031
2770,0.064272753,0.064507258,0.821671658,0.808979592,0.494988435,0.4375,4.24084578
2780,0.064611067,0.0648168,0.817315546,0.806530612,0.494348154,0.444964871,4.251908147
2790,0.064250493,0.064520564,0.821399401,0.809795918,0.49068323,0.441247002,4.263629396
2800,0.064240456,0.064536743,0.823849714,0.811428571,0.493343774,0.440677966,4.276138278
2810,0.06423209,0.064567942,0.8233052,0.811428571,0.490180676,0.437956204,4.289225237
2820,0.064224396,0.064549401,0.822216172,0.813061224,0.465192465,0.420253165,4.300433351
2830,0.064224265,0.064614348,0.824394228,0.811428571,0.497272019,0.446043165,4.312096452
2840,0.064196872,0.064579206,0.823849714,0.812244898,0.487727633,0.43902439,4.328479692
2850,0.064181888,0.064579934,0.822760686,0.810612245,0.482922955,0.436893204,4.341642166
2860,0.064219131,0.064597886,0.823032943,0.811428571,0.48657188,0.42962963,4.355889429
2870,0.064200295,0.064704644,0.8233052,0.815510204,0.474493927,0.435,4.372510924
2880,0.064168463,0.064608824,0.822760686,0.810612245,0.487804878,0.434146341,4.382914416
2890,0.064189353,0.064754465,0.821127144,0.812244898,0.478157268,0.427860697,4.39411309
2900,0.064166014,0.06458872,0.821943915,0.811428571,0.479299363,0.42962963,4.40471179
2910,0.06416329,0.064583074,0.822760686,0.811428571,0.4812749,0.42962963,4.415607269
2920,0.064163608,0.064585293,0.822760686,0.811428571,0.4812749,0.42962963,4.431020506
2930,0.064171071,0.064592565,0.822488429,0.811428571,0.483359746,0.42962963,4.443390063
2940,0.06432417,0.06484972,0.820854887,0.811428571,0.466774716,0.41221374,4.454455451
2950,0.064440731,0.064577604,0.819765859,0.812244898,0.503748126,0.465116279,4.469776937
2960,0.064147777,0.064502342,0.8233052,0.813877551,0.486956522,0.438423645,4.481984888
2970,0.064152249,0.064506281,0.822760686,0.813877551,0.48456057,0.438423645,4.493441451
2980,0.064150323,0.06451848,0.822216172,0.813877551,0.483794466,0.438423645,4.506839914
2990,0.064280514,0.064757102,0.822216172,0.813877551,0.46255144,0.424242424,4.518403714
3000,0.064154257,0.064497835,0.8233052,0.814693878,0.485329104,0.439506173,4.53416055
3010,0.064217588,0.06459748,0.822216172,0.811428571,0.465192465,0.421052632,4.544901219
3020,0.064177378,0.064577045,0.8233052,0.811428571,0.492572322,0.443373494,4.559761676
3030,0.064146414,0.06454027,0.822488429,0.813061224,0.486614173,0.4400978,4.572939631
3040,0.064167794,0.064548527,0.822488429,0.811428571,0.492211838,0.440677966,4.586632988
3050,0.064136281,0.064505445,0.822216172,0.811428571,0.487038492,0.437956204,4.601046389
3060,0.064146454,0.064565014,0.823032943,0.811428571,0.48657188,0.440677966,4.611761005
3070,0.064453721,0.064886533,0.820854887,0.812244898,0.442372881,0.394736842,4.625124354
3080,0.064106362,0.064546621,0.823577457,0.812244898,0.479935795,0.430693069,4.63823661
3090,0.064110672,0.064564085,0.823577457,0.812244898,0.479935795,0.430693069,4.648773011
3100,0.064139071,0.064631544,0.824938742,0.813061224,0.482703138,0.431761787,4.660959439
3110,0.064108766,0.064518956,0.823849714,0.811428571,0.480321285,0.42394015,4.676712497
3120,0.064089841,0.06452511,0.8233052,0.813061224,0.478714859,0.434567901,4.69047457
3130,0.064085999,0.064526172,0.823032943,0.813061224,0.478330658,0.434567901,4.704191714
3140,0.064084453,0.064502519,0.823032943,0.812244898,0.472402597,0.425,4.718559807
