iterations,fitness,time
0,1269.41969486,1.17049999915e-05
10,1198.04580309,3.13399999925e-05
20,1113.41982914,5.09739999757e-05
30,1247.28108819,6.98529999568e-05
40,1238.3486444,8.98639999605e-05
50,1324.17390065,0.000109120999952
60,1291.18003624,0.000126867999938
70,1309.38230414,0.000168401999957
80,1351.10622005,0.000188036999958
90,1394.80886394,0.000206915999968
100,1409.44643786,0.000231080999953
110,1409.44643786,0.000250337999972
120,1453.00211352,0.000274880999967
130,1475.02061919,0.000293760999966
140,1484.47924752,0.000314527999961
150,1509.49671416,0.000334916999975
160,1641.09547705,0.000355306999978
170,1641.09547705,0.000374563999998
180,1693.1065912,0.000397218000018
190,1757.75354719,0.000416096999999
200,1881.3285402,0.000436485999984
210,1908.75516025,0.000455743000003
220,1908.75516025,0.000478020999992
230,1938.6798549,0.000511625999991
240,1938.6798549,0.000538433999992
250,1952.00397685,0.000557689999994
260,1952.00397685,0.000577702000015
270,1952.00397685,0.000595071000021
280,1952.00397685,0.000610929000004
290,1952.00397685,0.000630940000008
300,1952.00397685,0.000648686999995
310,1952.00397685,0.000668320999978
320,1952.00397685,0.000684933999963
330,1952.00397685,0.000701924999959
340,1952.00397685,0.000722691999982
350,1952.00397685,0.000746478999957
360,1952.00397685,0.000766489999961
370,1952.00397685,0.000804247999952
380,1952.00397685,0.000825014999975
390,1952.00397685,0.000844648999959
400,1952.00397685,0.000861262999962
410,1952.00397685,0.000880518999963
420,1952.00397685,0.000899397999973
430,1952.00397685,0.000919031999985
440,1952.00397685,0.000939043999978
450,1952.00397685,0.000962830999981
460,1952.00397685,0.000981709999962
470,1952.00397685,0.00100058899994
480,1952.00397685,0.00101871299995
490,1952.00397685,0.00103910299995
500,1952.00397685,0.00105986999998
510,1952.00397685,0.001079882
520,1952.00397685,0.001097251
530,1952.00397685,0.001113487
540,1952.00397685,0.00113047799999
550,1952.00397685,0.00115879699999
560,1952.00397685,0.001176165
570,1952.00397685,0.00119579900002
580,1952.00397685,0.001251303
590,1952.00397685,0.00127358
600,1952.00397685,0.0013204
610,1952.00397685,0.00133663600002
620,1952.00397685,0.00135400500002
630,1952.00397685,0.00137477200002
640,1952.00397685,0.00139516200002
650,1952.00397685,0.00141253000004
660,1952.00397685,0.00142801000004
670,1952.00397685,0.00144386900004
680,1952.00397685,0.00146350400004
690,1952.00397685,0.00147936200005
700,1952.00397685,0.00150012900005
710,1952.00397685,0.00151976300006
720,1952.00397685,0.00153939800006
730,1952.00397685,0.00155487900008
740,1952.00397685,0.00157073700009
750,1952.00397685,0.00159112600011
760,1952.00397685,0.00161000500012
770,1952.00397685,0.00162926200011
780,1952.00397685,0.00164814100012
790,1952.00397685,0.00166513200011
800,1952.00397685,0.00168589900011
810,1952.00397685,0.00170591000011
820,1952.00397685,0.00173800400012
830,1952.00397685,0.00176103700011
840,1952.00397685,0.00178407000013
850,1952.00397685,0.00180257200014
860,1952.00397685,0.00182447200015
870,1952.00397685,0.00184335100016
880,1952.00397685,0.00186223000014
890,1952.00397685,0.00188639500013
900,1952.00397685,0.00190489600013
910,1952.00397685,0.00192792900012
920,1952.00397685,0.00194492000011
930,1952.00397685,0.00196493200011
940,1952.00397685,0.00198758700009
950,1952.00397685,0.00200457800008
960,1952.00397685,0.00202194700009
970,1952.00397685,0.0020378050001
980,1952.00397685,0.00205819400011
990,1952.00397685,0.00208651300011
1000,1952.00397685,0.0021110560001
1010,1952.00397685,0.00212955800009
1020,1952.00397685,0.00214579400009
1030,1952.00397685,0.00216278500008
1040,1952.00397685,0.00218544000006
1050,1952.00397685,0.00220469700008
1060,1952.00397685,0.00222433200008
1070,1952.00397685,0.00224207800008
1080,1952.00397685,0.00226397800009
1090,1952.00397685,0.0022843670001
1100,1952.00397685,0.00230286900012
1110,1952.00397685,0.0023232580001
