iterations,fitness,time
0,1654.0166531,0.000651704999996
10,1797.37423468,0.00342579299999
20,1882.1494334,0.00427610599999
30,1898.3660258,0.00521288499999
40,1984.55015547,0.00585628299999
50,1907.81339165,0.00651553899999
60,1918.52056403,0.00719178699998
70,1961.05126851,0.00884445899999
80,1930.16526486,0.00963775599999
90,1958.03870857,0.010320045
100,1940.05050274,0.010969484
110,1978.46447528,0.011621567
120,2006.05222596,0.012301591
130,1982.23718083,0.013091113
140,1977.40645871,0.013763585
150,1999.28956534,0.014437945
160,1995.6993291,0.01515988
170,2026.15215915,0.016946971
180,2040.31787802,0.017605473
190,2032.64773466,0.018269638
200,2041.13086194,0.018925496
210,1990.20920592,0.019611938
220,1932.39654407,0.020298003
230,1991.6761591,0.020977271
240,2054.67012498,0.021629731
250,1984.29887801,0.023017719
260,1991.4290279,0.023681507
270,2001.84271367,0.024576752
280,2085.60478646,0.025347395
290,2062.59462426,0.026001365
300,2067.73667953,0.026654958
310,2035.19331411,0.027702745
320,2030.92954737,0.028413352
330,2002.60357642,0.029074874
340,2029.53981965,0.029755275
350,2009.73650853,0.030506284
360,2056.33998489,0.031211983
370,2056.06777665,0.031867841
380,2052.2352803,0.032588266
390,2037.42783129,0.033259228
400,2072.95764807,0.033789351
410,2063.49951097,0.034929646
420,2079.7731384,0.0355658699999
430,2011.02377728,0.0360925959999
440,2031.86022226,0.0367873449999
450,1982.84457926,0.0374314989999
460,2036.43105484,0.0379782359999
470,2019.47753089,0.0386586369999
480,2099.63875982,0.0394062469999
490,2084.08865719,0.0399480749999
500,2024.76711731,0.0406990829999
510,2020.79821071,0.0412299619999
520,2074.80105064,0.0420066459999
530,2030.08112929,0.0427316019999
540,1994.28553876,0.0433493249999
550,2069.2571878,0.0440153779999
560,2032.6718828,0.0448105629999
570,2125.65097582,0.0454886979999
580,2113.89168658,0.0470718959999
590,2020.41890696,0.0475914469999
600,2095.37647998,0.0482510809999
610,2067.91494036,0.0489099599999
620,2057.73572294,0.0494423489999
630,2054.15676603,0.0500831039999
640,2046.11288294,0.0510259239999
650,2031.81398322,0.0517686259999
660,2015.70281648,0.0524108909999
670,2009.24102062,0.0531222539998
680,1970.34673965,0.0537743369999
690,2017.86929471,0.0548183479999
700,2002.785146,0.0555285769998
710,1997.68598012,0.0562191719999
720,1999.56479843,0.0569713139999
730,1982.44299789,0.0576437859999
740,2007.62679471,0.0583985709999
750,2012.77182667,0.0589483289999
760,2006.14082166,0.0596978269999
770,2015.40982206,0.0604597859999
780,1979.73312118,0.0609951959999
790,1971.37513138,0.0615762929998
800,2023.98344757,0.0622404579998
810,1949.14882755,0.0629031129998
820,1953.20385498,0.0637413429998
830,1955.52400366,0.0642650479998
840,1968.84812561,0.0650572129998
850,1968.84812561,0.0656904169998
860,1980.71758145,0.0662798209998
870,1998.33717362,0.0668359979998
880,1977.59903545,0.0674673129998
890,2001.81699236,0.0681609289998
900,1991.67208684,0.0688749349999
910,1955.31767418,0.0694043029999
920,1937.90279221,0.0700752649999
930,1927.93614846,0.0707534009998
940,1961.18229546,0.0714217199998
950,1951.04141577,0.0721289289999
960,2029.42328457,0.0727681739999
970,1998.39938335,0.0735248469998
980,1977.96335179,0.0741625819998
990,1974.44364172,0.0747070539998
1000,2026.79178897,0.0752277389998
1010,1983.62568098,0.0762045409998
1020,2055.55819067,0.0768807879998
1030,2067.91223452,0.0775234309999
1040,2019.50877851,0.0782102509999
1050,2046.22435663,0.0789578619998
1060,2033.49252428,0.0805822159998
1070,2024.0432799,0.0812709239999
1080,2062.52919258,0.0819668059999
1090,2061.10771723,0.0826177549999
1100,2035.64773797,0.0832630419999
1110,1977.97878622,0.0839713849999
1120,1979.35383928,0.0845022639999
1130,2060.83440746,0.0850233259999
1140,2121.41636278,0.0855681749998
1150,2125.60967274,0.0862523519999
1160,2077.60292965,0.0868394899998
1170,2053.64186189,0.0874927049998
1180,2078.54321689,0.0882131299998
1190,2052.99250272,0.0889361979999
1200,2078.5104112,0.0896196199998
1210,2017.78920408,0.0902951129998
1220,2058.04885548,0.0910076089998
1230,2045.10060921,0.0916653549998
1240,2016.44680995,0.0923174369998
1250,2048.12669097,0.0929638559998
1260,2035.82636295,0.0934909589998
1270,2053.68986839,0.0941479499998
1280,2037.3550005,0.0947917249998
1290,2070.9163387,0.0954660849998
1300,2059.17432114,0.0961091049998
1310,2012.17526071,0.0967766679998
1320,2033.04314558,0.0974159129998
1330,2046.94005192,0.0979698239998
1340,2031.29907818,0.0987038409998
1350,2088.72972974,0.0992305659998
1360,2094.44735215,0.0997603129998
1370,2114.42781814,0.100403333
1380,2084.61172783,0.101059191
1390,2064.92983098,0.10175092
1400,2115.3451228,0.102296902
1410,2112.3946826,0.10282627
1420,2087.32199623,0.103491945
1430,2101.62247034,0.104171213
1440,2094.67099506,0.104794976
1450,2094.34842149,0.105427424
1460,2080.16750185,0.106096875
1470,2041.10481134,0.106774255
1480,2039.86499003,0.107406326
1490,2116.48111625,0.1080535
1500,2045.90152366,0.108593819
1510,2019.31264594,0.109114881
1520,1979.482115,0.109899494
1530,2082.62131533,0.11055724
1540,2006.44817455,0.111233488
1550,2111.5024918,0.111912756
1560,2030.74561333,0.112574278
1570,2037.61191715,0.11351521
1580,1989.75805631,0.11424885
1590,1967.41102933,0.114984
1600,2017.29479072,0.115661758
1610,2034.66669339,0.116432024
1620,2037.98385697,0.117660295
1630,1977.03089149,0.118201746
1640,2024.61544354,0.118896873
1650,1960.45209643,0.125783196
1660,2022.5815758,0.126484364
1670,2030.69858083,0.127146641
1680,2078.27784828,0.127824022
1690,2070.79963906,0.128357167
1700,2077.42157412,0.129002076
1710,2132.26116534,0.129845215
1720,2055.52090873,0.130541474
1730,2126.77527826,0.131344589
1740,2129.85676588,0.13200158
1750,2130.28659301,0.132530194
1760,2081.10740141,0.13439771
1770,2079.06217144,0.135430016
1780,2046.85506277,0.136074547
1790,2085.14882405,0.136721721
1800,2066.12646531,0.137402122
1810,2093.99628483,0.138144446
1820,2109.49106308,0.138785578
1830,2060.53812026,0.139708008
1840,2074.65706277,0.140394827
1850,2030.89575217,0.141068809
1860,2077.87179269,0.141739771
1870,2071.19580779,0.142400538
1880,2083.76469621,0.143080562
1890,2126.29688064,0.143733022
1900,2133.2215811,0.14438737
1910,2149.33917641,0.144919381
1920,2097.66173904,0.145605823
1930,2099.47050396,0.146168419
1940,2097.15960751,0.146760466
1950,2076.02047559,0.147386495
1960,2173.86971164,0.148037067
1970,2064.34088651,0.14856115
1980,2126.51222145,0.149255899
1990,2107.42653189,0.149931769
2000,2056.80752519,0.150573657
2010,2011.31431083,0.151244619
2020,2068.67237295,0.151922755
2030,2047.65521759,0.152611086
2040,2010.51402045,0.153286579
2050,2070.56408938,0.153946591
2060,2085.9362328,0.154590745
2070,1985.69200981,0.155245848
2080,2008.39197419,0.155771063
2090,2000.73254797,0.15644278
2100,2030.94879793,0.157027653
2110,2058.80905085,0.157697482
2120,2063.48688319,0.158236668
2130,2111.39177585,0.158766037
2140,2123.14323147,0.159417742
2150,2068.98988681,0.160054343
2160,2050.4526284,0.160593529
2170,2125.13565381,0.161271287
2180,2065.05196676,0.161952443
2190,2065.45925999,0.162596596
2200,2001.38009287,0.163278885
2210,2003.08843755,0.16380259
2220,2015.61356531,0.164425976
2230,1994.53400956,0.165172831
2240,1983.893125,0.165813964
2250,2026.91144486,0.166503049
2260,2026.062573,0.167135497
2270,1984.94692923,0.168072275
2280,1966.91010899,0.168601266
2290,1951.23596067,0.169147626
2300,1903.06002475,0.169721549
2310,1994.65666252,0.17044726
2320,1968.95655885,0.17212523
2330,2006.11928457,0.172805631
2340,2032.31368903,0.173412404
2350,1949.7238722,0.174061466
2360,1989.05981483,0.174705997
2370,2019.70093752,0.175365631
2380,2049.46153354,0.176015448
2390,2103.31174606,0.176557277
2400,2007.75714255,0.177213136
2410,1994.9541582,0.177891649
2420,2074.98342025,0.178549773
2430,2065.71798039,0.179149749
2440,2038.79701928,0.179687424
2450,2071.8961289,0.18059664
2460,2043.19793887,0.18130687
2470,2066.59668095,0.181969525
2480,2081.03751497,0.182614811
2490,2046.5821833,0.183359024
2500,2066.27360517,0.184215001
2510,2035.26931958,0.184743614
2520,2045.08410758,0.185408911
2530,2014.13640485,0.186093465
2540,2050.32553336,0.187366668
2550,2078.85337947,0.18806104
2560,2092.27978726,0.188630433
2570,2064.55859827,0.189302905
2580,2096.23936289,0.189824722
2590,2079.77355993,0.19035107
2600,2125.69201205,0.190901961
2610,2109.85154115,0.191466445
2620,2106.67949743,0.19223671
2630,2167.74842765,0.192915601
2640,2168.85247175,0.19344799
2650,2135.35110867,0.194358715
2660,2114.19232483,0.194886196
2670,2129.77627407,0.195567352
2680,2113.87195424,0.19620924
2690,2122.96932129,0.196862455
2700,2121.13974808,0.197589676
2710,2116.82515932,0.198364472
2720,2120.16885303,0.198891575
2730,2082.52463643,0.199422832
2740,2105.06865313,0.200167421
2750,2085.02638535,0.200839893
2760,2091.83171334,0.201906937
2770,2136.95734009,0.202589982
2780,2110.94243496,0.20325528
2790,2099.01292875,0.203812212
2800,2071.56483063,0.204468825
2810,2024.4927994,0.205324801
2820,2132.04242459,0.205976506
2830,2078.76434234,0.206676541
2840,2122.61483778,0.207329756
2850,2076.03483026,0.207867431
2860,2066.36380161,0.208394911
2870,2032.72148719,0.209196515
2880,2098.07101426,0.209736834
2890,2077.41748386,0.210698533
2900,2044.97277383,0.211298509
2910,2095.15137573,0.212017801
2920,2109.99498862,0.212684987
2930,2042.1799841,0.21332914
2940,2093.5739487,0.214074107
2950,2154.30964783,0.214737139
2960,2135.00079835,0.21540659
2970,2111.14993208,0.217775533
2980,2096.98766393,0.218408736
2990,2088.98432932,0.219050624
3000,2112.01488784,0.219735933
3010,2098.52794135,0.220267567
3020,2105.84203108,0.220920404
3030,2122.99215226,0.221456569
3040,2130.734174,0.221992734
3050,2103.68116399,0.222537584
3060,2084.43191614,0.223110375
3070,2110.27070958,0.223635213
3080,2130.60372942,0.224315236
3090,2136.58405231,0.224902752
3100,2088.64615049,0.225561253
3110,2130.10279315,0.226097796
3120,2118.92659257,0.22663736
3130,2123.53907296,0.227283024
3140,2059.27645876,0.227933974
3150,2104.44686906,0.228606823
3160,2144.70802446,0.229255129
3170,2120.08967324,0.23005107
3180,2086.11895587,0.230738268
3190,2129.3475439,0.231397902
3200,2074.21281987,0.232037902
3210,2050.10370213,0.232569914
3220,2091.42951303,0.23309664
3230,2024.9691903,0.233802717
3240,2088.58002579,0.234340014
3250,2176.08775129,0.235000403
3260,2109.34549691,0.235694775
3270,2117.75057918,0.236428038
3280,2096.02706174,0.236953631
3290,2036.26205802,0.237621194
3300,2037.52263682,0.238297441
3310,2035.14613349,0.238828697
3320,2068.03722468,0.23947436
