iterations,fitness,time
0,1532.31047839,0.000314903000003
10,1751.87242152,0.000659256999995
20,1928.29111466,0.00106553399999
30,1814.81537995,0.00140460199998
40,1917.3733836,0.00325135099996
50,1918.65558009,0.00369878499995
60,1978.56317915,0.00410808299995
70,1970.72246744,0.00452040199997
80,1975.11092912,0.00517437299996
90,1984.77476655,0.00559008999994
100,1999.58550574,0.00600807299995
110,1977.47439497,0.00641774899992
120,1977.47439497,0.00693880999992
130,2011.77388216,0.00728316399992
140,2010.50286443,0.00769321699991
150,2008.6303096,0.00813725199993
160,1992.17312569,0.00856958199995
170,2028.02772281,0.00898038999995
180,2020.22351217,0.00941687399995
190,1989.42572534,0.00974310399997
200,1970.33208125,0.010073865
210,1972.88645716,0.0105035529999
220,1991.67001514,0.0109143609999
230,2062.25199982,0.0113546199999
240,2094.98441124,0.0117605189999
250,2088.04000621,0.0121879409999
260,2077.79642195,0.0127407199999
270,2105.65077979,0.0131707849999
280,2096.0281769,0.0136318119999
290,2081.55997921,0.0139538889999
300,2112.06783015,0.0152308679999
310,2139.28684202,0.0155631399999
320,2160.73826781,0.0159765919999
330,2118.7183728,0.0163870219999
340,2125.04579921,0.0168223729999
350,2089.19620738,0.0172524379999
360,2121.86664608,0.0175854639999
370,2128.78090635,0.0180196819999
380,2104.64766754,0.0188126019999
390,2092.48295179,0.0191562009999
400,2117.2574121,0.0195677649999
410,2122.3521426,0.0199174059998
420,2098.89739359,0.0202972529999
430,2096.28114713,0.0207084389998
440,2104.03133533,0.0211354829998
450,2085.7533181,0.0215376069998
460,2084.88902056,0.0223682859998
470,2083.37450134,0.0227745629998
480,2110.9566302,0.0232174659998
490,2122.03788367,0.0236233659998
500,2114.07413832,0.0240519199998
510,2079.0239444,0.0243834359998
520,2106.74913633,0.0247870699998
530,2096.65947198,0.0252080729998
540,2109.87457589,0.0256034009998
550,2130.32010298,0.0260379969998
560,2132.0820942,0.0264918489998
570,2130.32010298,0.0269041679998
580,2121.63366124,0.0273602859998
590,2066.50376575,0.0277741149998
600,2086.1557416,0.0281781269998
610,2125.61516231,0.0285942219998
620,2118.29615276,0.0289302699998
630,2106.76497082,0.0293471189998
640,2139.12095737,0.0298489239998
650,2135.5612475,0.0302793659998
660,2144.72724607,0.0307426579998
670,2128.9340021,0.0310839909998
680,2128.58309686,0.0315023509998
690,2122.21201017,0.0319199559998
700,2129.52393868,0.0323454899998
710,2142.0988817,0.0329605699998
720,2138.69557265,0.0333883689998
730,2129.52393868,0.0338218319998
740,2135.55467073,0.0342311289998
750,2120.60341993,0.0346370289998
760,2115.34247508,0.0350568989998
770,2056.93971568,0.0356821729998
780,2072.54821164,0.0360850519998
790,2035.42825687,0.0365147389998
800,2066.96023637,0.0369500899998
810,2050.7424362,0.0373914819998
820,2063.76959021,0.0377981369998
830,2061.41955351,0.0382595409998
840,2035.08946324,0.0385921899998
850,2058.39766943,0.0390071519998
860,2024.25499443,0.0394172049998
870,2081.98029087,0.0397524969998
880,2081.98029087,0.0401670809998
