iterations,fitness,time
720,2252.34796375,2.515785903
730,2252.34796375,2.541175208
740,2262.57696663,2.567012324
750,2252.34796375,2.598137085
760,2252.34796375,2.62447223
770,2252.34796375,2.657104672
780,2252.34796375,2.68794587
790,2252.34796375,2.716945983
800,2252.34796375,2.749345458
810,2262.57696663,2.778603081
820,2262.57696663,2.807855418
830,2252.34796375,2.837085855
840,2252.34796375,2.862881815
850,2252.34796375,2.88703643
860,2252.34796375,2.916339363
870,2252.34796375,2.945537328
880,2262.57696663,2.978179588
890,2252.34796375,3.004463005
900,2252.34796375,3.036206621
910,2252.34796375,3.06811373
920,2252.34796375,3.095276533
930,2263.69473835,3.120196128
940,2252.34796375,3.150167379
950,2252.34796375,3.176234442
960,2252.34796375,3.204914743
970,2252.34796375,3.23584807
980,2252.34796375,3.272873291
990,2262.57696663,3.313156281
1000,2262.57696663,3.353120592
1010,2262.57696663,3.396044761
1020,2257.66411806,3.44749471
1030,2252.34796375,3.485283399
1040,2252.34796375,3.516473481
1050,2262.57696663,3.543805441
1060,2252.34796375,3.569527773
1070,2262.57696663,3.596667167
1080,2253.83244938,3.627281439
1090,2252.34796375,3.655532808
1100,2252.34796375,3.682427906
1110,2252.34796375,3.715103392
1120,2252.34796375,3.745133168
1130,2252.34796375,3.772471547
1140,2252.34796375,3.80419855
1150,2260.33560346,3.833864715
1160,2252.34796375,3.873079527
1170,2252.34796375,3.92551534
1180,2268.48824201,3.961310401
1190,2252.34796375,3.994142583
1200,2252.34796375,4.022182506
1210,2262.57696663,4.047658277
1220,2262.57696663,4.07421393
1230,2252.34796375,4.10509062
1240,2252.34796375,4.132844337
1250,2257.73547758,4.161263352
1260,2252.34796375,4.189086545
1270,2252.34796375,4.212593609
1280,2252.34796375,4.247885355
1290,2252.34796375,4.281839709
1300,2252.34796375,4.320538368
1310,2252.34796375,4.352001819
1320,2252.34796375,4.376398463
1330,2262.57696663,4.404377974
1340,2252.34796375,4.431841709
1350,2252.34796375,4.462471461
1360,2252.34796375,4.494574912
1370,2252.34796375,4.525846552
1380,2267.81748141,4.55434637
1390,2252.34796375,4.578919344
1400,2252.34796375,4.60680748
1410,2252.34796375,4.629610355
1420,2252.34796375,4.659757559
1430,2252.34796375,4.686796515
1440,2252.34796375,4.716933147
1450,2252.34796375,4.748959571
1460,2252.34796375,4.783343235
1470,2252.34796375,4.826097493
1480,2262.57696663,4.85858872
1490,2252.34796375,4.885736798
1500,2262.57696663,4.916574597
1510,2252.34796375,4.94990934
1520,2252.34796375,4.997876104
1530,2252.34796375,5.029913101
1540,2252.34796375,5.059306653
1550,2252.34796375,5.088854258
1560,2252.34796375,5.114479551
1570,2252.34796375,5.139421422
1580,2252.34796375,5.167861204
1590,2252.34796375,5.202603191
1600,2262.57696663,5.244636269
1610,2252.34796375,5.269400677
1620,2252.34796375,5.295704105
1630,2252.34796375,5.327873256
1640,2252.34796375,5.356322477
1650,2252.34796375,5.381515817
1660,2252.34796375,5.419683597
1670,2252.34796375,5.460498976
1680,2252.34796375,5.495865483
1690,2252.34796375,5.528344249
1700,2252.34796375,5.557908467
1710,2252.34796375,5.58129848
1720,2252.34796375,5.608116552
1730,2252.34796375,5.637772145
1740,2252.34796375,5.665211715
1750,2252.34796375,5.697682175
1760,2252.34796375,5.722147917
1770,2252.34796375,5.749553882
1780,2262.57696663,5.779287256
1790,2262.57696663,5.811008595
1800,2252.34796375,5.837428319
1810,2252.34796375,5.862005448
1820,2252.34796375,5.891391448
1830,2252.34796375,5.918619195
1840,2252.34796375,5.947810364
1850,2252.34796375,5.97581404
1860,2252.34796375,6.002752182
1870,2252.34796375,6.026404237
1880,2262.57696663,6.068804323
1890,2252.34796375,6.097374748
1900,2252.34796375,6.128727945
1910,2252.34796375,6.170928291
1920,2262.57696663,6.2022796
1930,2252.34796375,6.237059346
1940,2259.70902184,6.26352438
1950,2252.34796375,6.294656315
1960,2252.34796375,6.324933785
1970,2252.34796375,6.35556769
1980,2252.34796375,6.38519572
1990,2252.34796375,6.412209001
2000,2252.34796375,6.440998046
2010,2254.61916289,6.470741616
2020,2252.34796375,6.499332431
2030,2252.34796375,6.529697122
2040,2252.34796375,6.55928966
2050,2252.34796375,6.588387943
2060,2252.34796375,6.618262911
2070,2262.57696663,6.647237348
2080,2252.34796375,6.678148775
2090,2252.34796375,6.708921253
2100,2262.57696663,6.737740882
2110,2252.34796375,6.770836994
2120,2252.34796375,6.797888789
2130,2252.34796375,6.826074836
2140,2252.34796375,6.85346532
2150,2252.34796375,6.881411226
2160,2252.34796375,6.910572566
2170,2252.34796375,6.946365739
2180,2262.57696663,6.976749308
2190,2252.34796375,7.005071663
2200,2252.34796375,7.04231437
2210,2252.34796375,7.074872429
2220,2252.34796375,7.100732955
2230,2262.57696663,7.127391688
2240,2252.34796375,7.191444537
2250,2252.34796375,7.226205781
2260,2252.34796375,7.255469067
2270,2252.34796375,7.285551327
2280,2252.34796375,7.318628559
2290,2258.91918683,7.352049013
2300,2252.34796375,7.38614647
2310,2262.57696663,7.413147291
2320,2252.34796375,7.44294863
2330,2252.34796375,7.47214886
2340,2262.57696663,7.499178755
2350,2252.34796375,7.530302006
2360,2252.34796375,7.56069577
2370,2252.34796375,7.590751976
2380,2262.57696663,7.619207617
2390,2262.57696663,7.65054911
2400,2252.34796375,7.678413836
2410,2252.34796375,7.704202999
2420,2252.34796375,7.738523606
2430,2256.2366767,7.766542008
2440,2252.34796375,7.795257425
2450,2252.34796375,7.817820914
2460,2252.34796375,7.846330171
2470,2252.34796375,7.876297646
2480,2252.34796375,7.905054974
2490,2252.34796375,7.933525718
2500,2252.34796375,7.966699234
2510,2252.34796375,8.005032772
2520,2252.34796375,8.044577213
2530,2252.34796375,8.079939189
2540,2252.34796375,8.119152869
2550,2252.34796375,8.153477252
2560,2252.34796375,8.178399867
2570,2252.34796375,8.20637598
2580,2252.34796375,8.234448376
2590,2262.57696663,8.263308406
2600,2252.34796375,8.290656224
2610,2252.34796375,8.323493692
2620,2262.57696663,8.35441909
2630,2252.34796375,8.37950482
2640,2252.34796375,8.410149675
2650,2252.34796375,8.443385115
2660,2252.34796375,8.476253923
2670,2252.34796375,8.502626071
2680,2252.34796375,8.530591989
2690,2252.34796375,8.558005506
2700,2252.34796375,8.59171632
2710,2252.34796375,8.623983264
2720,2252.34796375,8.649278929
2730,2252.34796375,8.677461956
2740,2252.34796375,8.705500369
2750,2252.34796375,8.734864847
2760,2260.33480048,8.765444381
2770,2252.34796375,8.795326523
2780,2262.57696663,8.826123166
2790,2262.57696663,8.856168045
2800,2252.34796375,8.885468335
2810,2252.34796375,8.91408558
2820,2252.34796375,8.939508112
2830,2252.34796375,8.963876061
2840,2252.34796375,8.9884951
2850,2252.34796375,9.012684074
2860,2252.34796375,9.035284187
2870,2252.34796375,9.068960641
2880,2271.1913389,9.097576753
2890,2262.57696663,9.127050729
2900,2252.34796375,9.159714888
2910,2262.57696663,9.191023909
2920,2272.46722997,9.21892224
2930,2252.34796375,9.246491321
2940,2252.34796375,9.272959752
2950,2262.54206462,9.302029717
2960,2252.34796375,9.328993157
2970,2252.34796375,9.354961672
2980,2262.57696663,9.382744463
2990,2252.34796375,9.420980586
3000,2252.34796375,9.454618526
3010,2252.34796375,9.485087806
3020,2252.34796375,9.517574879
3030,2262.57696663,9.54836095
3040,2262.57696663,9.576225298
3050,2264.60595487,9.604889363
3060,2252.34796375,9.631436332
3070,2252.34796375,9.65973792
3080,2252.34796375,9.691151908
3090,2262.57696663,9.72107294
3100,2252.34796375,9.749531601
3110,2252.34796375,9.779705613
3120,2252.34796375,9.80674457
3130,2252.34796375,9.835024636
3140,2252.34796375,9.868048252
3150,2252.34796375,9.895754017
3160,2262.57696663,9.927418341
3170,2252.34796375,9.955072755
3180,2255.00782984,9.989470388
3190,2262.57696663,10.021644447
3200,2262.57696663,10.05376791
3210,2252.34796375,10.078830985
3220,2252.34796375,10.104586921
3230,2252.34796375,10.132668757
3240,2252.34796375,10.16219635
3250,2252.34796375,10.192769087
3260,2252.34796375,10.223379582
3270,2252.34796375,10.250646597
3280,2262.57696663,10.277551513
3290,2252.34796375,10.309211306
3300,2252.34796375,10.339927146
3310,2252.34796375,10.370140049
3320,2256.63428192,10.39598887
3330,2252.34796375,10.428998515
3340,2252.34796375,10.460055311
3350,2252.34796375,10.48248438
3360,2252.34796375,10.514455678
3370,2252.34796375,10.543838281
3380,2252.34796375,10.574380057
3390,2262.57696663,10.61083664
3400,2252.34796375,10.640882652
3410,2252.34796375,10.669863508
3420,2252.36544182,10.703641908
3430,2252.34796375,10.736128226
3440,2252.34796375,10.767346627
3450,2252.34796375,10.795161512
3460,2252.34796375,10.81799195
3470,2252.34796375,10.847414199
3480,2262.57696663,10.877242724
3490,2252.34796375,10.902048666
3500,2252.34796375,10.940452434
3510,2252.34796375,10.968834824
3520,2252.34796375,10.997994276
3530,2252.34796375,11.021265729
3540,2252.34796375,11.047646562
3550,2252.34796375,11.07846586
3560,2252.34796375,11.11092386
3570,2262.57696663,11.138351347
3580,2252.34796375,11.168944474
3590,2252.34796375,11.205582673
3600,2252.34796375,11.236203741
3610,2252.34796375,11.261247182
3620,2252.34796375,11.287735248
3630,2252.34796375,11.319759784
3640,2252.34796375,11.356765748
3650,2252.34796375,11.385772657
3660,2252.34796375,11.414096144
3670,2260.86148366,11.438590959
3680,2252.34796375,11.469067791
3690,2252.34796375,11.49836355
3700,2252.34796375,11.530003709
3710,2252.34796375,11.55716538
3720,2252.5329702,11.581152726
3730,2252.56587034,11.610086761
3740,2252.34796375,11.64272902
3750,2252.34796375,11.673129958
3760,2252.34796375,11.698604597
3770,2252.34796375,11.727867883
3780,2252.34796375,11.752740279
3790,2252.34796375,11.787658219
3800,2252.34796375,11.820092053
3810,2252.34796375,11.85346984
3820,2262.57696663,11.88345053
3830,2252.34796375,11.922622299
3840,2252.34796375,11.957326906
3850,2252.34796375,12.007915593
3860,2252.34796375,12.034294916
3870,2252.34796375,12.067145978
3880,2252.34796375,12.092494504
3890,2252.34796375,12.138126306
3900,2262.57696663,12.169782702
3910,2252.34796375,12.204901893
3920,2262.57696663,12.236639468
3930,2252.34796375,12.264823251
3940,2252.34796375,12.297216307
3950,2252.34796375,12.327078437
3960,2252.34796375,12.350624392
3970,2252.34796375,12.382221884
3980,2262.57696663,12.414568498
3990,2252.34796375,12.44368264
4000,2264.53321049,12.47462654
4010,2262.57696663,12.505982003
4020,2252.34796375,12.5349689
4030,2252.34796375,12.56787018
4040,2252.34796375,12.602194185
4050,2252.34796375,12.631102546
4060,2252.34796375,12.660894446
4070,2252.34796375,12.690570051
4080,2252.34796375,12.720616063
4090,2262.57696663,12.751414216
4100,2252.34796375,12.77969919
4110,2252.34796375,12.81283457
4120,2262.57696663,12.843955556
4130,2252.34796375,12.875209827
4140,2268.94917275,12.903858412
4150,2252.34796375,12.938226594
4160,2252.34796375,12.969438199
4170,2252.34796375,12.998798902
4180,2252.34796375,13.027097091
4190,2252.34796375,13.058588106
4200,2266.95956657,13.090782176
4210,2252.34796375,13.124404636
4220,2252.34796375,13.158416759
4230,2262.57696663,13.186832754
4240,2252.34796375,13.220736889
4250,2262.57696663,13.253244352
4260,2252.34796375,13.282021692
4270,2252.34796375,13.310720495
4280,2252.34796375,13.345016937
4290,2252.34796375,13.380525792
4300,2254.23752056,13.40896633
4310,2252.34796375,13.435735316
4320,2252.34796375,13.462906426
4330,2274.40465346,13.494129359
4340,2262.57696663,13.527834132
4350,2252.34796375,13.557448192
4360,2252.34796375,13.587809107
4370,2262.57696663,13.612747581
4380,2252.34796375,13.639812213
4390,2252.34796375,13.668421529
4400,2252.34796375,13.697104851
4410,2252.34796375,13.725747017
4420,2262.57696663,13.756059979
4430,2265.27980078,13.784731973
4440,2252.34796375,13.813721891
4450,2252.34796375,13.842281366
4460,2252.34796375,13.883689547
4470,2252.34796375,13.912396279
4480,2252.34796375,13.941103011
4490,2252.34796375,13.970512044
4500,2262.57696663,13.998260475
4510,2262.57696663,14.022918405
4520,2254.81776401,14.048438353
4530,2262.57696663,14.077090714
4540,2252.34796375,14.104630343
4550,2252.34796375,14.125585336
4560,2252.34796375,14.160712079
4570,2252.34796375,14.18900234
4580,2252.34796375,14.219515798
4590,2252.34796375,14.247080725
4600,2252.34796375,14.278173392
4610,2252.34796375,14.304717717
4620,2252.34796375,14.329308438
4630,2264.58521381,14.356556952
4640,2252.34796375,14.385773041
4650,2256.21608994,14.415280245
4660,2252.34796375,14.443261644
4670,2252.34796375,14.469259232
4680,2252.34796375,14.498039214
4690,2252.34796375,14.529081285
4700,2262.57696663,14.557610932
4710,2252.34796375,14.629992464
4720,2262.57696663,14.673453931
4730,2262.57696663,14.709253523
4740,2252.34796375,14.774941298
4750,2252.34796375,14.837291257
4760,2262.57696663,14.885792675
4770,2252.34796375,14.926686213
4780,2252.34796375,14.976127431
4790,2262.57696663,15.007747579
4800,2252.34796375,15.038375443
4810,2252.34796375,15.069073537
4820,2262.02179576,15.096568234
4830,2262.57696663,15.12351204
4840,2252.34796375,15.154684376
4850,2252.34796375,15.179050059
4860,2259.29256565,15.216176093
4870,2252.34796375,15.248057149
4880,2252.34796375,15.280459644
4890,2252.34796375,15.306473846
4900,2252.34796375,15.338655457
4910,2252.34796375,15.377751331
4920,2262.57696663,15.412531454
4930,2252.34796375,15.458591056
4940,2252.34796375,15.499125892
4950,2252.34796375,15.576826785
4960,2252.34796375,15.625142056
4970,2262.57696663,15.660790616
4980,2252.34796375,15.68736628
4990,2252.34796375,15.716664304
