iterations,fitness,time
0,1663.67409558,0.000684554999992
10,1748.97326906,0.001385723
20,1797.60314014,0.002226218
30,1900.23331405,0.003107492
40,1932.71893624,0.00398121399999
50,2005.16018093,0.00536127299998
60,1982.64164649,0.00627728399996
70,1968.71579506,0.00756143699996
80,2024.7723611,0.00843440399996
90,2029.38934915,0.00942366599995
100,2035.62197854,0.0102758669999
110,2012.98120659,0.0111016369999
120,2038.7970486,0.012048232
130,2043.95125424,0.012873624
140,2032.3478549,0.0137379069999
150,2034.67796243,0.0145753819999
160,2036.86994635,0.0154185199999
170,2067.28905398,0.0162544839999
180,2069.78944887,0.0172641359999
190,2028.31739754,0.0181204899999
200,2045.0041962,0.0189749559999
210,2073.37884952,0.0197252089999
220,2032.20487874,0.0205796749999
230,2051.08444663,0.0212638519999
240,2046.51102902,0.0219536929999
250,2065.22078359,0.022824395
260,2077.33212239,0.0236577159999
270,2030.41472206,0.0243838039999
280,2005.80677394,0.0252643229999
290,2020.22559076,0.0259696439999
300,1969.70253773,0.026655709
310,2032.33406683,0.02735008
320,2029.86757597,0.028049738
330,2066.58823884,0.028789797
340,2038.3232232,0.030324664
350,2040.94987205,0.031199897
360,2028.10450653,0.032467437
370,2032.18226488,0.033383826
380,2026.00055534,0.034307767
390,2060.43141161,0.035169785
400,2015.28128098,0.035998952
410,2028.85249612,0.036712203
420,2083.74667155,0.037560627
430,2078.38041672,0.038406031
440,2060.68170317,0.039276356
450,2068.0226019,0.040139507
460,2048.54188054,0.040979624
470,2084.8135986,0.041862409
480,2072.20029515,0.042740285
490,2053.64440913,0.043630621
500,2082.49744794,0.044567399
510,2071.35498723,0.0452768740001
520,2072.47667934,0.046226868
530,2050.24238546,0.04691331
540,2042.56316855,0.047809309
550,2068.23941017,0.048651692
560,2075.64219511,0.049432907
570,2067.52543219,0.050254146
580,2027.17999142,0.0509530480001
590,2110.02038941,0.0516462870001
600,2077.75433825,0.0524025820001
610,2102.89141903,0.0531116800001
620,2098.73254905,0.0538113370001
630,2097.61701863,0.0546510770001
640,2082.3043688,0.0557996780001
650,2109.80513453,0.0566790640001
660,2073.2213145,0.0573806100001
670,2073.40238966,0.0584114070001
680,2083.34027389,0.059390097
690,2058.81190602,0.060226062
700,2021.45731004,0.061107336
710,2061.97503645,0.061942923
720,2090.60955591,0.062779643
730,2094.80241447,0.063621272
740,2052.79732196,0.064464788
750,2080.02679823,0.065296222
760,2078.85907732,0.066148422
770,2062.2115202,0.06706972
780,2049.63957864,0.067971762
790,2046.85155887,0.0688164110001
800,2074.06460737,0.0696233020001
810,2081.25169373,0.0703301330001
820,2094.41988984,0.0712004570001
830,2088.14941327,0.0719035130001
840,2108.6359394,0.072698321
850,2116.04703253,0.0734047750001
860,2129.94046221,0.0740999020001
870,2093.47089842,0.07494153
880,2086.4683192,0.075909647
890,2108.64569026,0.076738815
900,2103.01534234,0.077695228
910,2106.83428768,0.078591605
920,2085.81327475,0.079473634
930,2069.99563935,0.080274106
940,2079.50142056,0.081036442
950,2078.05423013,0.081874295
960,2093.42180358,0.082754059
970,2020.80248701,0.083773906
980,1991.18368002,0.084460348
990,2010.17944738,0.085185303
1000,2023.98983701,0.085884961
1010,2002.529817,0.086731875
1020,2023.13090603,0.087458719
1030,1974.69553619,0.088356607
1040,1995.33059169,0.089250719
1050,1991.23584408,0.090428394
1060,1989.43070318,0.091302871
1070,1988.70735646,0.092156959
1080,1997.77188242,0.093083165
1090,2005.27690559,0.093940274
1100,2003.95388454,0.094645596
1110,2030.98645803,0.096505938
1120,1987.35361916,0.097353608
1130,2011.28980373,0.098161632
1140,2005.7323606,0.099001749
1150,2090.88533701,0.099889819
1160,2034.63403944,0.100729937
1170,2042.39462275,0.101655011
1180,2033.94585749,0.102345229
1190,2044.97235605,0.103350727
1200,2038.58084167,0.104046986
1210,2020.27755035,0.10504682
1220,2021.25948301,0.105902796
1230,2022.11230132,0.106809369
1240,2052.55941782,0.107510914
1250,2048.65248836,0.108337817
1260,2078.87367195,0.109029168
1270,2015.4066064,0.110035044
1280,2032.58995622,0.110906123
1290,2047.40103689,0.111611067
1300,2061.28269151,0.112401344
1310,2039.460304,0.113357002
1320,2025.23731879,0.114074406
1330,2026.90078506,0.114941709
1340,2050.33274409,0.115782582
1350,2058.37912928,0.116619301
1360,2104.42154147,0.117567407
1370,2056.62826654,0.11839884
1380,2055.21662721,0.119096987
1390,2087.23710439,0.119864987
1400,2043.14743486,0.120592586
1410,2085.70330352,0.121550131
1420,2068.76796011,0.122407617
1430,2077.04266331,0.123246225
1440,2086.92877344,0.124196974
1450,2079.29720914,0.125066166
1460,2074.2208847,0.126044856
1470,2093.46144356,0.126755841
1480,2091.8692345,0.127447192
1490,2055.81213551,0.128146095
1500,2125.04505853,0.128875204
1510,2071.48259152,0.129708148
1520,2089.28963633,0.130619251
1530,2123.54928193,0.131497504
1540,2116.2876515,0.132371604
1550,2132.68136681,0.133232489
1560,2111.02517006,0.134063545
1570,2118.86261878,0.134956524
1580,2112.58846833,0.135779273
1590,2125.78134261,0.136602777
1600,2104.29460926,0.13744516
1610,2116.80562804,0.138320393
1620,2167.80193406,0.139011744
1630,2130.76594515,0.13985375
1640,2130.02687665,0.140725962
1650,2096.10440727,0.141575897
1660,2099.41204603,0.142434516
1670,2086.68120451,0.143199872
1680,2079.99257472,0.143948615
1690,2089.49845976,0.145122892
1700,2077.48417241,0.145999636
1710,2080.87448768,0.146884686
1720,2074.65755124,0.147767093
1730,2082.81157634,0.148517724
1740,2092.56695453,0.149418255
1750,2087.67321095,0.150271966
1760,2107.21038316,0.151226869
1770,2101.53959694,0.151924639
1780,2103.77606647,0.152764379
1790,2147.92264602,0.153587506
1800,2094.53823088,0.154287542
1810,2100.45402222,0.154992108
1820,2106.96130154,0.155840911
1830,2106.96130154,0.156697265
1840,2117.22077574,0.15756117
1850,2111.52314422,0.158412238
1860,2136.54061086,0.159253866
1870,2123.9237698,0.160095872
1880,2145.31085669,0.16078307
1890,2160.63094574,0.16163225
1900,2169.54321992,0.162483318
1910,2125.00234749,0.163320792
1920,2131.58201201,0.164264367
1930,2150.22659456,0.165068992
1940,2188.71057345,0.165955552
1950,2155.72520377,0.166673711
1960,2158.47536233,0.167544035
1970,2142.78682142,0.16832676
1980,2155.86316847,0.169200105
1990,2147.19404517,0.170046265
2000,2165.02922502,0.170955102
2010,2159.74493995,0.171648718
2020,2150.07110794,0.172503184
2030,2169.4099355,0.173374263
2040,2198.89500253,0.17543661
2050,2182.38376717,0.176149861
2060,2143.46280196,0.176988091
2070,2143.46280196,0.177847843
2080,2183.49130162,0.178534663
2090,2173.79593934,0.179398568
2100,2158.75480918,0.180544904
2110,2168.79294725,0.18137747
2120,2177.51491113,0.182505682
2130,2126.73689692,0.183349576
2140,2123.8197337,0.184300703
2150,2148.70598186,0.185147617
2160,2195.48139048,0.186037575
2170,2161.66292089,0.186992478
2180,2138.0794486,0.187831085
2190,2125.20207798,0.188530366
2200,2100.98977925,0.189391628
2210,2165.71534439,0.190441304
2220,2187.85285022,0.191431321
2230,2085.17024944,0.192300135
2240,2110.99182818,0.193178766
2250,2160.61137945,0.194060418
2260,2167.26587418,0.194916394
2270,2151.587391,0.195711579
2280,2164.91696389,0.196593986
2290,2170.64298762,0.197445809
2300,2184.23461841,0.198144712
2310,2167.89258976,0.199048641
2320,2180.70606356,0.199906883
2330,2186.08765304,0.200594081
2340,2186.08765304,0.202386081
2350,2166.46882325,0.203353066
2360,2188.28790173,0.204181479
2370,2199.43036244,0.205032924
2380,2184.1735651,0.205860959
2390,2193.99300475,0.206971802
2400,2191.41109514,0.20794294
2410,2170.59733012,0.208801937
2420,2158.02111506,0.209520852
2430,2175.94157922,0.21035002
2440,2182.54764893,0.211042126
2450,2175.51981291,0.211852038
2460,2181.31457945,0.212607955
2470,2170.94127591,0.213459778
2480,2193.0669738,0.214171141
2490,2189.85853257,0.2149112
2500,2158.8445492,0.215627471
2510,2162.96887382,0.216404533
2520,2146.29789084,0.217184238
2530,2181.84576416,0.218008497
2540,2147.54456235,0.218859187
2550,2149.06258253,0.220162219
2560,2165.04142268,0.22108918
2570,2166.84014793,0.222091658
2580,2145.58953919,0.222792449
2590,2153.31254205,0.223666171
2600,2156.2059153,0.224614654
2610,2154.83469281,0.227105179
2620,2146.75009209,0.227949073
2630,2175.07943363,0.228778996
2640,2156.97624983,0.229747869
2650,2157.70147656,0.230457344
2660,2120.05778439,0.231315963
2670,2130.75386201,0.232147774
2680,2140.14285268,0.232846676
