iterations,fitness,time
0,2071.6250088,0.124466195
10,2156.8465229,0.21981787
20,2151.75095487,0.296307107
30,2165.07507683,0.383214182
40,2163.65416885,0.449154937
50,2151.75095487,0.514253308
60,2151.75095487,0.569231374
70,2151.75095487,0.620413241
80,2151.75095487,0.677035673
90,2151.75095487,0.712616268
100,2151.75095487,0.753538879
110,2151.75095487,0.775855052
120,2151.75095487,0.814593735
130,2151.75095487,0.854892583
140,2151.75095487,0.887545037
150,2151.75095487,0.918688678
160,2151.75095487,0.943830667
170,2163.65416885,0.967618273
180,2151.75095487,0.996846067
190,2151.75095487,1.02914284
200,2151.75095487,1.067674986
210,2151.75095487,1.096974143
220,2151.75095487,1.128456474
230,2151.75095487,1.161804433
240,2151.75095487,1.189904393
250,2151.75095487,1.224875195
260,2151.75095487,1.260119365
270,2167.56165831,1.292870368
280,2151.75095487,1.327764143
290,2165.07507683,1.370415321
300,2151.75095487,1.406646866
310,2151.75095487,1.446322705
320,2151.75095487,1.478661389
330,2163.83452087,1.522803256
340,2151.75095487,1.562209502
350,2151.75095487,1.591523007
360,2151.75095487,1.631958161
370,2163.65416885,1.677747415
380,2151.75095487,1.724670545
390,2151.75095487,1.758708722
400,2151.75095487,1.790406273
410,2151.75095487,1.828300307
420,2151.75095487,1.86507066
430,2151.75095487,1.903852387
440,2151.75095487,1.940077513
450,2151.75095487,1.965560458
460,2151.75095487,1.997247059
470,2151.75095487,2.029720162
480,2151.75095487,2.066099718
490,2151.75095487,2.103727935
500,2151.75095487,2.137502182
510,2151.75095487,2.17122017
520,2151.75095487,2.212084635
530,2165.07507683,2.248964108
540,2151.75095487,2.282986804
550,2151.75095487,2.322229558
560,2163.65416885,2.352291806
570,2165.07507683,2.388983245
580,2163.65416885,2.427539934
590,2151.75095487,2.485586224
600,2151.75095487,2.524343786
610,2151.75095487,2.557502199
620,2151.75095487,2.594428493
630,2151.75095487,2.622292087
640,2151.75095487,2.656989143
650,2151.75095487,2.689999921
660,2151.75095487,2.724986581
670,2151.75095487,2.771652201
680,2151.75095487,2.794678226
690,2151.75095487,2.826942149
700,2151.75095487,2.866795829
710,2151.75095487,2.901107374
720,2151.75095487,2.929006082
730,2163.65416885,2.997812299
740,2157.65167956,3.033391761
750,2151.75095487,3.068473572
760,2163.65416885,3.133446209
770,2151.75095487,3.172571913
780,2151.75095487,3.206869488
790,2163.65416885,3.244721988
800,2151.75095487,3.279133215
810,2151.75095487,3.30798305
820,2151.75095487,3.343325769
830,2151.75095487,3.387670776
840,2151.75095487,3.425562922
850,2151.75095487,3.461099718
860,2151.75095487,3.493954178
870,2151.75095487,3.531946005
880,2165.07507683,3.570482304
890,2151.75095487,3.618206283
900,2151.75095487,3.647871315
910,2151.75095487,3.681187557
920,2157.3354641,3.738826437
930,2151.75095487,3.764829311
940,2151.75095487,3.794954615
950,2151.75095487,3.835919516
960,2151.75095487,3.872442175
970,2151.75095487,3.9022926
980,2163.65416885,3.935667366
990,2151.75095487,3.971361613
1000,2152.66188917,4.005070539
1010,2151.75095487,4.035105602
1020,2151.75095487,4.06485559
1030,2163.65416885,4.092093154
1040,2151.75095487,4.115859615
1050,2165.07507683,4.144257109
1060,2151.75095487,4.178972288
1070,2151.75095487,4.215411125
1080,2151.75095487,4.243723662
1090,2165.07507683,4.280291631
1100,2165.07507683,4.316022125
1110,2165.07507683,4.35653204
1120,2165.07507683,4.396866003
1130,2165.07507683,4.431020097
1140,2151.75095487,4.466616928
1150,2151.75095487,4.492205218
1160,2151.75095487,4.526980433
1170,2151.75095487,4.558961548
1180,2165.07507683,4.588117979
1190,2151.75095487,4.618680522
1200,2151.75095487,4.652391713
1210,2151.75095487,4.679455213
1220,2151.75095487,4.704408034
1230,2151.75095487,4.74159146
1240,2151.75095487,4.767483325
1250,2165.07507683,4.794964807
1260,2151.75095487,4.823478595
1270,2165.07507683,4.854481775
1280,2151.75095487,4.888752164
1290,2151.75095487,4.917265952
1300,2151.75095487,4.948069014
1310,2151.75095487,4.977761232
1320,2151.75095487,5.007936754
1330,2151.75095487,5.038376961
1340,2151.75095487,5.066820896
1350,2151.75095487,5.088015276
1360,2165.07507683,5.117772439
1370,2151.75095487,5.151219701
1380,2151.75095487,5.187353075
1390,2151.75095487,5.213053506
1400,2194.74062482,5.24276989
1410,2151.75095487,5.264000517
1420,2151.75095487,5.291643603
1430,2163.65416885,5.331040409
1440,2151.75095487,5.367613287
1450,2151.75095487,5.405376678
1460,2151.75095487,5.43367751
1470,2151.75095487,5.468162365
1480,2151.75095487,5.496796224
1490,2151.75095487,5.530602943
1500,2165.07507683,5.561342194
1510,2163.65416885,5.588782519
1520,2151.75095487,5.617111292
1530,2151.75095487,5.6455877
1540,2151.75095487,5.672346492
1550,2151.75095487,5.699460964
