iterations,fitness,time
0,1310.01485531,0.000181994000002
10,1448.14495492,0.000316789999999
20,1478.01986235,0.000475752
30,1552.01531358,0.00094055400001
40,1617.36006683,0.00107535000001
50,1660.63985594,0.001182961
60,1850.10670667,0.00126602899999
70,1873.72568974,0.001370241
80,1903.05886918,0.001450666
90,1935.2796764,0.001516365
100,1935.2796764,0.001612271
110,1947.18289038,0.00168703200001
120,1947.18289038,0.001738383
130,1947.18289038,0.001787468
140,1947.18289038,0.001835798
150,1947.18289038,0.00188677200001
160,1947.18289038,0.00192566300001
170,1947.18289038,0.00198834100001
180,1947.18289038,0.00202609900002
190,1947.18289038,0.00206461200003
200,1970.51059782,0.00211369800003
210,1998.04041472,0.00215183400003
220,1998.04041472,0.00219185700003
230,1998.04041472,0.00224962700003
240,1998.04041472,0.00228927300002
250,1998.04041472,0.00237573900002
260,1998.04041472,0.00245314400001
270,1998.04041472,0.00250864900002
280,1998.04041472,0.00258114400002
290,1998.04041472,0.00262418800001
300,1998.04041472,0.00271367500001
310,1998.04041472,0.00275898400001
320,1998.04041472,0.00280580400002
330,1998.04041472,0.00283752100002
340,1998.04041472,0.00287981000002
350,1998.04041472,0.00292096700002
360,1998.04041472,0.00296136800003
370,1998.04041472,0.00300327900003
380,1998.04041472,0.00307728500003
390,1998.04041472,0.00314449400004
400,1998.04041472,0.00317394500003
410,1998.04041472,0.00320415100002
420,1998.04041472,0.00323247000001
430,1998.04041472,0.00327173900001
440,1998.04041472,0.00330458800001
450,1998.04041472,0.003334417
460,1998.04041472,0.00335820400001
470,1998.04041472,0.00339331900001
480,1998.04041472,0.003415219
490,1998.04041472,0.00343711900001
500,1998.04041472,0.00346845900002
510,1998.04041472,0.00349904300002
520,1998.04041472,0.00352811700002
530,1998.04041472,0.00355152700001
540,1998.04041472,0.00357493700001
550,1998.04041472,0.00363459500001
560,1998.04041472,0.00365800500001
570,1998.04041472,0.003681415
580,1998.04041472,0.003704825
590,1998.04041472,0.003728991
600,1998.04041472,0.00377354600001
610,2008.2694176,0.00380413000001
620,2008.2694176,0.003836224
630,2008.2694176,0.00386454299999
640,2008.2694176,0.00389437199999
650,2008.2694176,0.003922691
660,2008.2694176,0.003956673
670,2008.2694176,0.00398499100001
680,2008.2694176,0.00401482000001
690,2008.2694176,0.00404427100001
700,2008.2694176,0.00409373400001
710,2008.2694176,0.00412545100001
720,2008.2694176,0.00415905600001
730,2008.2694176,0.00419115000001
740,2008.2694176,0.00421946900002
750,2008.2694176,0.00424136900001
760,2008.2694176,0.00431575300001
770,2008.2694176,0.00436181800002
780,2008.2694176,0.00438447300002
790,2008.2694176,0.00440826100001
800,2008.2694176,0.00444715100001
810,2008.2694176,0.00446640800001
820,2008.2694176,0.00449095100002
830,2008.2694176,0.00450983000003
840,2008.2694176,0.00453324000003
850,2008.2694176,0.00455627300003
860,2008.2694176,0.00457930500004
870,2008.2694176,0.00460309200004
880,2008.2694176,0.00462650200004
890,2008.2694176,0.00465104400004
900,2008.2694176,0.00466992300004
910,2008.2694176,0.00468993500003
920,2008.2694176,0.00470956900003
930,2008.2694176,0.00473297900004
940,2008.2694176,0.00475563400003
950,2008.2694176,0.00477904400003
960,2008.2694176,0.00480283200002
970,2008.2694176,0.00482095600002
980,2008.2694176,0.00484398800002
990,2008.2694176,0.00486777600001
1000,2008.2694176,0.00488778800002
1010,2008.2694176,0.00491044300001
1020,2008.2694176,0.00493347500002
1030,2008.2694176,0.00495273200001
1040,2008.2694176,0.004973877
1050,2008.2694176,0.004993512
1060,2008.2694176,0.00501239099999
1070,2008.2694176,0.00503466799999
1080,2008.2694176,0.00505883299999
1090,2008.2694176,0.00508148799999
1100,2008.2694176,0.00510527499999
1110,2008.2694176,0.00512830699999
1120,2008.2694176,0.00515133899999
1130,2008.2694176,0.00517588099999
1140,2008.2694176,0.00520117899998
1150,2008.2694176,0.00522345599998
1160,2008.2694176,0.00524271299999
1170,2008.2694176,0.00526725499999
1180,2008.2694176,0.00528613399999
1190,2008.2694176,0.00530916599999
1200,2008.2694176,0.00533219899998
1210,2008.2694176,0.00535560899998
1220,2008.2694176,0.00537901899999
