iterations,fitness,time
0,1308.06770525,1.54809999913e-05
10,1208.58414452,4.98409999921e-05
20,1379.11955577,7.06079999873e-05
30,1535.34541048,0.00010723299998
40,1623.41426051,0.000126866999992
50,1712.79651606,0.000147255999991
60,1787.94108672,0.000167266999981
70,1840.84558275,0.000188788999978
80,1849.03766267,0.000211066999981
90,1849.03766267,0.000232966999974
100,1856.87837438,0.000252600999971
110,1856.87837438,0.000269591999967
120,1856.87837438,0.000380977999967
130,1856.87837438,0.000401744999962
140,1856.87837438,0.000419491999963
150,1856.87837438,0.000439125999961
160,1874.89985506,0.000461780999956
170,1874.89985506,0.000481792999949
180,1874.89985506,0.00050671299995
190,1874.89985506,0.00052861199994
200,1874.89985506,0.000547490999949
210,1874.89985506,0.000570145999944
220,1888.22397701,0.000590157999937
230,1898.45297989,0.000615077999939
240,1898.45297989,0.000637732999934
250,1898.45297989,0.000655478999931
260,1898.45297989,0.000678132999923
270,1898.45297989,0.00069625699993
280,1898.45297989,0.000717778999928
290,1898.45297989,0.000743453999931
300,1898.45297989,0.000767241999938
310,1898.45297989,0.000784988999939
320,1898.45297989,0.000805377999939
330,1898.45297989,0.000822368999948
340,1898.45297989,0.000846911999957
350,1898.45297989,0.000864658999959
360,1898.45297989,0.000882027999964
370,1898.45297989,0.000899774999965
380,1898.45297989,0.000920163999965
390,1898.45297989,0.000938665999968
400,1898.45297989,0.000955656999963
410,1898.45297989,0.000976046999966
420,1898.45297989,0.000996435999966
430,1898.45297989,0.00101795799996
440,1898.45297989,0.00103834699996
450,1898.45297989,0.00105911399996
460,1898.45297989,0.00107761599996
470,1898.45297989,0.00111650699996
480,1898.45297989,0.00113500799996
490,1898.45297989,0.00115199899997
500,1898.45297989,0.00120108499998
510,1898.45297989,0.00121920899997
520,1898.45297989,0.00123959799997
530,1898.45297989,0.00125998699997
540,1898.45297989,0.00128113199997
550,1898.45297989,0.00129925599997
560,1898.45297989,0.00132115499997
570,1898.45297989,0.00135362699997
580,1898.45297989,0.00137741499998
590,1898.45297989,0.00139780499998
600,1898.45297989,0.00141781599999
610,1898.45297989,0.00143858299998
620,1898.45297989,0.00147558599997
630,1898.45297989,0.00149370999996
640,1898.45297989,0.00151523199996
650,1898.45297989,0.00153939699996
660,1898.45297989,0.00156016399995
670,1898.45297989,0.00157866599996
680,1898.45297989,0.00159981099996
