iterations,fitness,time
0,1699.85041993,0.000436105999995
10,1714.56811792,0.000887315
20,1822.35678775,0.00133474799998
30,1833.66233766,0.00179237599997
40,1918.12696983,0.00223036999998
50,1854.73874092,0.00266760899999
60,1954.42471782,0.00312674799997
70,1888.09605506,0.00361382799997
80,1919.1147793,0.00412582799996
90,1963.64664046,0.00458496599995
100,1915.35021827,0.00502862399995
110,1965.38515155,0.00547114899996
120,2000.01975892,0.00592424699997
130,2025.19082052,0.00635733299998
140,2070.63046349,0.00679608199999
150,2047.61391634,0.00723785199997
160,2066.40984266,0.00771020599998
170,2031.47228823,0.008275067
180,2074.051133,0.008841061
190,2022.03110471,0.009281698
200,2034.76026085,0.00973441699998
210,2063.77232656,0.010185249
220,2005.10596767,0.010626642
230,1999.13487148,0.01106086
240,2038.68218863,0.011524907
250,1983.88835343,0.011956482
260,2050.21615943,0.012424683
270,1987.2088366,0.012863432
280,1987.52153505,0.013324836
290,2025.23562039,0.01377076
300,2035.1588422,0.014222347
310,2029.14633442,0.014695833
320,2031.6909346,0.015140623
330,1998.92999403,0.015589189
340,1979.44260419,0.016041909
350,1978.888551,0.01648821
360,2058.13464598,0.016938664
370,2062.03767419,0.017313225
380,2000.83612839,0.017751596
390,2036.94010408,0.018106144
400,1984.0130114,0.018549047
410,2009.28117656,0.018941354
420,1945.22016017,0.019529247
430,1957.10743792,0.0200310529999
440,1954.33234689,0.0204954779999
450,1960.05939035,0.0209508409999
460,2005.2427918,0.0213963869999
470,2020.10214677,0.0218626999999
480,2056.11990592,0.0223090009999
490,2046.86800926,0.0228006119999
500,2039.5411468,0.0232850489999
510,2018.12064173,0.0237728839999
520,2025.98762236,0.0242671379999
530,2055.70285731,0.0246979579999
540,2049.74784931,0.025259421
550,2073.95283458,0.0257914329999
560,2071.10697778,0.0262316919999
570,2102.80657813,0.0266908309999
580,2026.2554744,0.027162429
590,2047.02885624,0.027602311
600,2091.20888039,0.0280606949999
610,2047.97305489,0.0285020869999
620,2028.87070651,0.0289895439999
630,2091.19054375,0.0294426409999
640,2105.35982635,0.0299044219999
650,2022.399366,0.0303544989999
660,2035.903422,0.0307770119999
670,2059.58421077,0.0311983929999
680,2009.03313854,0.0316586639999
690,2009.03313854,0.0321767049999
700,2041.76877948,0.0326218729999
710,2054.5774491,0.0330727049999
720,2062.81076226,0.0335205159999
730,2071.46954303,0.0339766339999
740,2095.26358899,0.0344346389999
750,2051.91777885,0.0348907569999
760,2130.03043022,0.0353449869999
770,2130.03043022,0.0357750519999
780,2096.30790783,0.0362304149999
790,2027.35442939,0.0366687869999
800,2016.15903775,0.0371294359999
810,2017.959884,0.0376108519999
820,2025.06648645,0.0380696129999
830,2034.60114908,0.0385480089999
